,gzzz,height,ratio
213,3.77837768673e-06,2000.0,5.0
214,2.2515943543e-06,2000.0,5.0
215,2.25159435471e-06,2000.0,5.0
216,3.77837768623e-06,2000.0,5.0
217,5.9221232104e-07,2000.0,5.0
218,2.61816579323e-06,2000.0,5.0
219,2.46728762438e-06,2000.0,5.0
220,4.58003229683e-06,2000.0,5.0
221,3.98424318143e-06,2000.0,5.0
222,4.70547923834e-06,2000.0,5.0
223,3.15020952119e-06,2000.0,5.0
224,5.33750510764e-06,2000.0,5.0
225,5.33750510778e-06,2000.0,5.0
226,3.15020954552e-06,2000.0,5.0
227,4.70547923836e-06,2000.0,5.0
228,3.98424318167e-06,2000.0,5.0
229,4.58003229721e-06,2000.0,5.0
230,7.42552095039e-07,2000.0,5.0
231,1.27575511216e-06,2000.0,5.0
232,2.71308080391e-07,2000.0,5.0
233,6.50671579461e-08,2000.0,5.0
234,2.15265528679e-07,2000.0,5.0
235,2.15265529247e-07,2000.0,5.0
236,6.506715821e-08,2000.0,5.0
237,2.7130807996e-07,2000.0,5.0
238,1.27575511344e-06,2000.0,5.0
239,7.42552095001e-07,2000.0,5.0
240,3.80537525232e-06,2000.0,5.0
241,2.45639874222e-06,2000.0,5.0
242,4.91794775615e-06,2000.0,5.0
243,3.65237539398e-06,2000.0,5.0
244,3.28764151583e-06,2000.0,5.0
245,3.28764151608e-06,2000.0,5.0
246,3.65237539383e-06,2000.0,5.0
247,4.91794775607e-06,2000.0,5.0
248,2.45639874279e-06,2000.0,5.0
249,3.80537525219e-06,2000.0,5.0
250,1.09340513017e-06,2000.0,5.0
251,4.3290214722e-07,2000.0,5.0
252,1.39268166772e-06,2000.0,5.0
253,9.8562432729e-08,2000.0,5.0
254,8.98675787149e-07,2000.0,5.0
255,8.98675787026e-07,2000.0,5.0
256,9.85624325609e-08,2000.0,5.0
257,1.39268166782e-06,2000.0,5.0
258,4.32902147321e-07,2000.0,5.0
259,1.09340512972e-06,2000.0,5.0
260,3.96851089698e-07,2000.0,5.0
261,9.62635416804e-07,2000.0,5.0
262,7.19229495563e-07,2000.0,5.0
263,6.85253632111e-07,2000.0,5.0
264,5.39195669761e-07,2000.0,5.0
265,5.39195669864e-07,2000.0,5.0
266,6.85253632936e-07,2000.0,5.0
267,7.19229496686e-07,2000.0,5.0
268,9.62635416709e-07,2000.0,5.0
269,3.96851089424e-07,2000.0,5.0
270,1.91989236912e-06,2000.0,5.0
271,3.56989178482e-06,2000.0,5.0
272,2.56647367685e-06,2000.0,5.0
273,4.47987256505e-06,2000.0,5.0
274,4.41620099161e-06,2000.0,5.0
275,4.41620099184e-06,2000.0,5.0
276,4.47987256488e-06,2000.0,5.0
277,2.56647367655e-06,2000.0,5.0
278,3.56989178711e-06,2000.0,5.0
279,1.9198923705e-06,2000.0,5.0
280,1.28648978081e-06,2000.0,5.0
281,2.2495710334e-06,2000.0,5.0
282,4.73315219158e-07,2000.0,5.0
283,1.25015580066e-07,2000.0,5.0
284,4.22309725434e-07,2000.0,5.0
285,4.22309725668e-07,2000.0,5.0
286,1.25015580621e-07,2000.0,5.0
287,4.73315219404e-07,2000.0,5.0
288,2.24957103361e-06,2000.0,5.0
289,1.28648978041e-06,2000.0,5.0
290,1.69552835755e-05,2000.0,5.0
291,1.69552835755e-05,2000.0,5.0
292,1.69552835755e-05,2000.0,5.0
293,1.69552835755e-05,2000.0,5.0
294,1.69552835755e-05,2000.0,5.0
295,1.69552835755e-05,2000.0,5.0
296,1.69552835755e-05,2000.0,5.0
297,1.69552835755e-05,2000.0,5.0
298,1.69552835755e-05,2000.0,5.0
299,1.69552835755e-05,2000.0,5.0
300,4.82323992831e-07,2000.0,7.5
301,7.00677063411e-07,2000.0,7.5
302,7.28917670812e-07,2000.0,7.5
303,6.84596946103e-07,2000.0,7.5
304,6.45773730775e-07,2000.0,7.5
305,6.45773731042e-07,2000.0,7.5
306,6.84596946245e-07,2000.0,7.5
307,7.28917670176e-07,2000.0,7.5
308,7.00677062957e-07,2000.0,7.5
309,4.82323992673e-07,2000.0,7.5
310,5.88170860793e-07,2000.0,7.5
311,5.96469052135e-07,2000.0,7.5
312,7.05833254672e-07,2000.0,7.5
313,9.21086057024e-07,2000.0,7.5
314,8.25593725916e-07,2000.0,7.5
315,8.25593725698e-07,2000.0,7.5
316,9.2108605658e-07,2000.0,7.5
317,7.05833254114e-07,2000.0,7.5
318,5.96464324923e-07,2000.0,7.5
319,5.88170860977e-07,2000.0,7.5
320,7.59840915003e-07,2000.0,7.5
321,8.98157721389e-07,2000.0,7.5
322,7.6817460059e-07,2000.0,7.5
323,7.20597192369e-07,2000.0,7.5
324,8.2503293082e-07,2000.0,7.5
325,8.25032930778e-07,2000.0,7.5
326,7.205971932e-07,2000.0,7.5
327,7.68174601275e-07,2000.0,7.5
328,8.98157720634e-07,2000.0,7.5
329,7.59840914461e-07,2000.0,7.5
330,4.31872121846e-07,2000.0,7.5
331,3.07671489338e-07,2000.0,7.5
332,3.48710542795e-07,2000.0,7.5
333,2.5055282799e-07,2000.0,7.5
334,2.77000071196e-07,2000.0,7.5
