,file,gzzz,height,ratio,size
39,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00558997104881,2000.0,0.0,1.0
40,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678096,2000.0,0.0,1.0
41,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678099,2000.0,0.0,1.0
42,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0005720076781,2000.0,0.0,1.0
43,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678098,2000.0,0.0,1.0
44,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678099,2000.0,0.0,1.0
45,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678099,2000.0,0.0,1.0
46,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678098,2000.0,0.0,1.0
47,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0005720076781,2000.0,0.0,1.0
48,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678099,2000.0,0.0,1.0
49,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000572007678096,2000.0,0.0,1.0
50,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
51,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
52,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
53,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
54,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000433867722919,2000.0,0.0,1.0
55,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.000433867722919,2000.0,0.0,1.0
56,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
57,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
58,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
59,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00043386772292,2000.0,0.0,1.0
60,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203779,2000.0,0.0,1.0
61,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203778,2000.0,0.0,1.0
62,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203775,2000.0,0.0,1.0
63,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203775,2000.0,0.0,1.0
64,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203773,2000.0,0.0,1.0
65,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203773,2000.0,0.0,1.0
66,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203775,2000.0,0.0,1.0
67,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203775,2000.0,0.0,1.0
68,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203778,2000.0,0.0,1.0
69,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00417365203779,2000.0,0.0,1.0
70,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502413431,2000.0,0.0,1.0
71,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502413452,2000.0,0.0,1.0
72,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502414082,2000.0,0.0,1.0
73,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502414799,2000.0,0.0,1.0
74,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.1350241559,2000.0,0.0,1.0
75,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.1350241559,2000.0,0.0,1.0
76,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502414799,2000.0,0.0,1.0
77,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502414082,2000.0,0.0,1.0
78,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502413452,2000.0,0.0,1.0
79,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,3.13502413431,2000.0,0.0,1.0
80,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698411,2000.0,0.0,1.0
81,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698411,2000.0,0.0,1.0
82,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.015499569841,2000.0,0.0,1.0
83,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698411,2000.0,0.0,1.0
84,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698412,2000.0,0.0,1.0
85,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698412,2000.0,0.0,1.0
86,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698411,2000.0,0.0,1.0
87,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.015499569841,2000.0,0.0,1.0
88,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698411,2000.0,0.0,1.0
89,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0154995698411,2000.0,0.0,1.0
90,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
91,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
92,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
93,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
94,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
95,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
96,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
97,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
98,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
