point,file,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,ratio,size
18,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.0113263607812,-0.0282480361323,-0.00383199322308,0.00612900044793,0.0282475382404,0.0113270238399,-0.00383188901496,-0.0169211774612,0.0169210122945,0.00766388223823,0.0,1.0
19,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.0066829298622,1.27238752265e-19,-7.04890087129e-05,5.9433243848e-20,0.00893806304448,-2.16424423874e-18,-0.00133574637491,-0.00225513318207,1.36488956732e-19,0.00140623538359,0.0,1.0
20,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00148801924852,-5.8332461876e-16,0.000627196150838,1.2907117513e-17,-0.00223148350095,7.9801926104e-15,-0.00277072463302,0.000743464252426,-5.36838330823e-16,0.00214352848217,0.0,1.0
21,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0315611043337,-0.0924143701951,0.0125834327985,0.00703898839363,-0.041609750784,0.181533769833,-0.0515921985109,0.0100486464492,-0.0891193996285,0.0390087657096,0.0,1.0
22,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,52.0854204517,-18.5459208489,-19.5314571765,-59.9099965287,-18.5453471564,52.0857783759,-19.5306863751,-33.5400731078,-33.5398573395,39.0621436349,0.0,1.0
23,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0120583401897,0.0439889552026,0.004897442492,-0.00225420001859,-0.0161186357656,-0.0872246627083,-0.020075748535,0.00406029557526,0.043235707499,0.0151783060418,0.0,1.0
24,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.000570807319825,0.00268953246621,0.000204731972851,-4.87650748624e-05,-0.000897651936431,-0.00552413441602,-0.00100325473511,0.000326844616596,0.00283460194969,0.000798522762248,0.0,1.0
25,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.000570807319825,-0.00268953246621,0.000204731972851,4.87650748624e-05,-0.000897651936431,0.00552413441602,-0.00100325473511,0.000326844616596,-0.00283460194969,0.000798522762248,0.0,1.0
26,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0120583401897,-0.0439889552026,0.004897442492,0.00225420001859,-0.0161186357656,0.0872246627083,-0.020075748535,0.00406029557526,-0.043235707499,0.0151783060418,0.0,1.0
27,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,52.0854204517,18.5459208489,-19.5314571765,59.9099965287,-18.5453471564,-52.0857783759,-19.5306863751,-33.5400731078,33.5398573395,39.0621436349,0.0,1.0
28,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0315611043337,0.0924143701951,0.0125834327985,-0.00703898839363,-0.041609750784,-0.181533769833,-0.0515921985109,0.0100486464492,0.0891193996285,0.0390087657096,0.0,1.0
29,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00148801924852,2.28228519449e-20,0.000627196150838,-8.53912888626e-21,-0.00223148350095,2.87785291084e-19,-0.00277072463302,0.000743464252426,1.51749370876e-19,0.00214352848217,0.0,1.0
30,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00544828338548,1.74695059563e-16,-0.000142098893595,4.79599045733e-17,-0.008260420397,2.34071505493e-15,-0.000955241135964,0.00281213701153,-1.84498823855e-16,0.00109734002956,0.0,1.0
31,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00135769814316,0.0214766820207,-0.00293839710321,0.00353087322469,-0.014109912202,-0.0117659700323,-0.00158594590579,0.0127522140587,-0.00971071198826,0.00452434300895,0.0,1.0
32,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.0872221695192,-0.0161187051969,-0.02007504556,-0.00225419500556,0.0439876098191,0.012058382372,0.00489725525225,0.0432345596988,0.00406032282478,0.0151777903072,0.0,1.0
33,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00474164542445,-0.012868549158,-0.00145550677789,-0.00235172222535,-0.0128685637951,0.00474165442016,-0.00145550748092,0.00812691837027,0.00812689473746,0.00291101425874,0.0,1.0
34,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00256286607739,-0.00049677479723,-3.72985683119e-05,-0.00020487548203,-0.00368412035998,-0.000939773394651,-0.000450045189671,0.00112125428259,0.0014365481919,0.000487343757981,0.0,1.0
35,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00256286607739,0.00049677479723,-3.72985683119e-05,0.00020487548203,-0.00368412035998,0.000939773394652,-0.000450045189671,0.00112125428259,-0.0014365481919,0.000487343757981,0.0,1.0
36,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00474164542445,0.012868549158,-0.00145550677789,0.00235172222535,-0.0128685637951,-0.00474165442016,-0.00145550748092,0.00812691837027,-0.00812689473746,0.00291101425874,0.0,1.0
