point,file,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,ratio,size
24,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,4.74603726983,-0.0257322315349,-3.10232286517,-0.0344210826883,-0.0960784036183,0.0538975089534,-0.173189713199,-4.6499588159,-0.0281652781403,3.27551262361,0.0,1.0
25,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,4.74603726983,0.025732231535,-3.10232286517,0.0344210826883,-0.0960784036185,-0.0538975089534,-0.173189713199,-4.6499588159,0.0281652781404,3.27551262361,0.0,1.0
26,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,4.72958237304,0.0642314866805,-3.1362555004,0.0861044344717,-0.0441910769606,-0.134630466696,-0.119334320765,-4.68539121892,0.0703989868942,3.25558989471,0.0,1.0
27,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,4.70550482438,0.0714244447402,-3.18670983858,0.096074130366,0.0326471140559,-0.149874377776,-0.0394734807564,-4.73815190183,0.0784499306036,3.22618335169,0.0,1.0
28,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,4.68547129204,0.0456868756685,-3.22953652678,0.0616473202314,0.0975442010492,-0.0959663436815,0.0280892560617,-4.78301543749,0.0502794654873,3.2014473221,0.0,1.0
29,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,4.67785488642,-1.17267306976e-15,-3.24605067109,-5.99520433298e-15,0.122481428473,-2.82551759767e-14,0.0540812223187,-4.80033625987,-3.10862446895e-15,3.1919694997,0.0,1.0
30,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810764,-9.92044987824e-18,-0.0052388335866,-1.40946282423e-18,-0.00130746015844,-7.99599102208e-18,-0.000351137462321,0.0151988412347,3.67273485929e-18,0.00558997104881,0.0,1.0
31,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810754,-1.43534544059e-13,-0.00523883358647,-2.06978396011e-14,-0.00130746015875,6.86874602335e-15,-0.000351137462357,0.0151988412345,4.39869494995e-14,0.00558997104875,0.0,1.0
32,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810762,1.28116592855e-13,-0.00523883358658,2.41568104496e-14,-0.00130746015863,1.99817376187e-14,-0.000351137462339,0.0151988412347,-4.71732977117e-14,0.00558997104881,0.0,1.0
33,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810764,2.43907704364e-13,-0.00523883358659,3.49985611239e-14,-0.00130746015851,-6.07238868564e-14,-0.000351137462327,0.0151988412347,-5.83082302059e-14,0.00558997104881,0.0,1.0
34,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810757,5.38485271998e-14,-0.00523883358653,1.01502600812e-14,-0.0013074601587,7.02882847411e-15,-0.000351137462349,0.0151988412346,-1.93587008403e-14,0.00558997104878,0.0,1.0
35,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810757,-5.38513461254e-14,-0.00523883358653,-1.01521709876e-14,-0.0013074601587,-7.04720570094e-15,-0.000351137462349,0.0151988412346,1.9363552645e-14,0.00558997104878,0.0,1.0
36,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810764,-2.43911228021e-13,-0.00523883358659,-3.49989541472e-14,-0.00130746015851,6.07050217385e-14,-0.000351137462327,0.0151988412347,5.83095583536e-14,0.00558997104881,0.0,1.0
37,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810762,-1.28128085398e-13,-0.00523883358658,-2.41584232003e-14,-0.00130746015863,-2.00002774758e-14,-0.000351137462339,0.0151988412347,4.71801688429e-14,0.00558997104881,0.0,1.0
38,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810754,1.43497626975e-13,-0.00523883358647,2.06913885982e-14,-0.00130746015875,-6.87134810856e-15,-0.000351137462357,0.0151988412345,-4.39730988167e-14,0.00558997104875,0.0,1.0
39,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0138913810764,-1.81061762805e-17,-0.0052388335866,-2.64274279543e-18,-0.00130746015844,-7.5894152074e-19,-0.000351137462321,0.0151988412347,5.5836411883e-18,0.00558997104881,0.0,1.0
40,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0012883952249,-9.18183714824e-19,-0.000511461760548,-8.41738991334e-20,-0.000689797541342,-2.08370105025e-19,-6.05459175523e-05,0.00197819276622,2.95614498592e-19,0.000572007678096,0.0,1.0
41,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522494,5.75811134071e-15,-0.000511461760552,4.92703395308e-16,-0.000689797541333,-2.5292403805e-15,-6.05459175519e-05,0.00197819276623,-1.05339473716e-15,0.000572007678099,0.0,1.0
42,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522496,-3.83933946376e-15,-0.000511461760554,-1.67990350363e-16,-0.000689797541332,9.33540422157e-16,-6.05459175519e-05,0.00197819276624,9.64789161647e-16,0.0005720076781,0.0,1.0
43,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522492,3.02325371226e-15,-0.00051146176055,2.10206472454e-16,-0.000689797541344,-1.52041736406e-15,-6.05459175526e-05,0.00197819276623,-4.92367546745e-16,0.000572007678098,0.0,1.0
44,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522494,-3.07730796682e-15,-0.000511461760552,-3.43914434827e-16,-0.000689797541331,-1.84060937065e-15,-6.05459175517e-05,0.00197819276623,1.62388667373e-15,0.000572007678099,0.0,1.0
45,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522494,3.07605435806e-15,-0.000511461760552,3.438070734e-16,-0.000689797541331,1.83936931441e-15,-6.05459175517e-05,0.00197819276623,-1.6231531432e-15,0.000572007678099,0.0,1.0
46,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522492,-3.4672141731e-15,-0.00051146176055,-2.68577630432e-16,-0.000689797541343,9.81196189836e-16,-6.05459175525e-05,0.00197819276623,8.16842998948e-16,0.000572007678098,0.0,1.0
47,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522496,3.83766572665e-15,-0.000511461760554,1.67806120697e-16,-0.000689797541332,-9.35120985637e-16,-6.05459175519e-05,0.00197819276624,-9.63684630684e-16,0.0005720076781,0.0,1.0
48,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.00128839522494,-5.76088791471e-15,-0.000511461760552,-4.92902871567e-16,-0.000689797541333,2.52970116642e-15,-6.05459175519e-05,0.00197819276623,1.05441710593e-15,0.000572007678099,0.0,1.0
49,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0012883952249,-1.13841228111e-18,-0.000511461760548,-1.22819777352e-19,-0.000689797541342,1.45689666928e-19,-6.05459175523e-05,0.00197819276622,3.54059771952e-19,0.000572007678096,0.0,1.0
50,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,-5.97581744288e-19,-0.000457032893074,5.47262693265e-21,-0.00116619732062,2.09640654445e-19,2.31651701446e-05,-0.000969908691753,1.55324666703e-19,0.00043386772292,0.0,1.0
51,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,2.07022645012e-15,-0.000457032893075,-2.02043060076e-16,-0.00116619732062,-1.06464926393e-15,2.31651701448e-05,-0.000969908691754,-3.30844928209e-16,0.00043386772292,0.0,1.0
52,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601253,-3.13743163597e-15,-0.000457032893074,3.16599031793e-16,-0.00116619732063,2.02698075948e-15,2.31651701447e-05,-0.000969908691755,3.63617797608e-16,0.00043386772292,0.0,1.0
53,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,-8.86196362604e-16,-0.000457032893075,1.52946674643e-16,-0.00116619732062,8.56137704404e-16,2.31651701447e-05,-0.000969908691754,8.38922606784e-18,0.00043386772292,0.0,1.0
54,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,-1.5985010963e-15,-0.000457032893074,-1.88039130534e-17,-0.00116619732062,4.91051257545e-16,2.31651701447e-05,-0.000969908691752,3.66552025617e-16,0.000433867722919,0.0,1.0
55,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,1.59772436709e-15,-0.000457032893074,1.88173133793e-17,-0.00116619732062,-4.90576072061e-16,2.31651701447e-05,-0.000969908691752,-3.66383889577e-16,0.000433867722919,0.0,1.0
56,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,8.85198557792e-16,-0.000457032893075,-1.53009831537e-16,-0.00116619732062,-8.5832643754e-16,2.31651701447e-05,-0.000969908691754,-7.26478983036e-18,0.00043386772292,0.0,1.0
57,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601253,3.13687640587e-15,-0.000457032893074,-3.16583381536e-16,-0.00116619732063,-2.02702522871e-15,2.31651701447e-05,-0.000969908691755,-3.63070084929e-16,0.00043386772292,0.0,1.0
58,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,-2.07172908657e-15,-0.000457032893075,2.02060344842e-16,-0.00116619732062,1.06586221511e-15,2.31651701448e-05,-0.000969908691754,3.31066639083e-16,0.00043386772292,0.0,1.0
59,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00213610601252,-8.13151629364e-19,-0.000457032893074,6.2865726554e-21,-0.00116619732062,2.90532300908e-19,2.31651701446e-05,-0.000969908691753,1.27478458562e-19,0.00043386772292,0.0,1.0
60,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085494,-2.65629532259e-18,-0.00470615723035,4.4257471494e-19,-0.00465318742681,1.24683249836e-18,0.000532505192168,-0.0126521211196,1.11046019385e-18,0.00417365203779,0.0,1.0
61,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085491,6.21737531522e-14,-0.00470615723031,-5.6607622676e-15,-0.00465318742677,-2.28042479106e-14,0.000532505192163,-0.0126521211196,-1.28708799329e-14,0.00417365203778,0.0,1.0
62,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085488,-4.46127882629e-14,-0.00470615723025,9.62802022353e-15,-0.00465318742671,2.41256667421e-14,0.000532505192157,-0.0126521211195,5.83304156929e-15,0.00417365203775,0.0,1.0
63,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085489,-6.04594160652e-14,-0.00470615723027,7.23644641388e-15,-0.00465318742675,2.74408554419e-14,0.000532505192162,-0.0126521211195,1.04856681877e-14,0.00417365203775,0.0,1.0
64,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085486,-5.77551109151e-15,-0.00470615723021,2.01377170419e-15,-0.00465318742666,5.14964522305e-15,0.000532505192151,-0.0126521211195,-3.82384553708e-17,0.00417365203773,0.0,1.0
65,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085486,5.77046277515e-15,-0.00470615723021,-2.01315929937e-15,-0.00465318742666,-5.14724303761e-15,0.000532505192151,-0.0126521211195,3.94835938033e-17,0.00417365203773,0.0,1.0
66,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085489,6.04617945337e-14,-0.00470615723027,-7.2372900587e-15,-0.00465318742675,-2.74471268738e-14,0.000532505192162,-0.0126521211195,-1.04857647494e-14,0.00417365203775,0.0,1.0
67,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085488,4.46045584908e-14,-0.00470615723025,-9.62694533872e-15,-0.00465318742671,-2.41280519869e-14,0.000532505192157,-0.0126521211195,-5.83014471661e-15,0.00417365203775,0.0,1.0
68,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085491,-6.21845850095e-14,-0.00470615723031,5.66155974912e-15,-0.00465318742677,2.28074598595e-14,0.000532505192163,-0.0126521211196,1.28736658242e-14,0.00417365203778,0.0,1.0
69,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.0173053085494,-2.344587198e-18,-0.00470615723035,5.14996031931e-19,-0.00465318742681,1.82959116607e-18,0.000532505192168,-0.0126521211196,1.60258633621e-18,0.00417365203779,0.0,1.0
70,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797693997,1.47104550763e-15,-3.35227816631,-3.88578058619e-16,0.00350882473709,-1.01585406753e-14,0.217254014382,4.59446812357,8.04911692853e-16,3.13502413431,0.0,1.0
71,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797694239,-7.18604917238e-09,-3.3522781615,7.85056403219e-09,0.00350882817349,1.62694980821e-08,0.217254010895,4.59446812022,-8.07376404621e-09,3.13502413452,0.0,1.0
72,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797694888,-1.47401859329e-08,-3.35227815461,1.66600191975e-08,0.00350884194986,2.81683610326e-08,0.217253996681,4.59446811363,-1.47837777575e-08,3.13502414082,0.0,1.0
73,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797695324,-1.19721577929e-08,-3.35227815457,1.44671454816e-08,0.00350885395842,2.42064952527e-08,0.217253983944,4.59446811208,-1.36719405797e-08,3.13502414799,0.0,1.0
74,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797695789,-1.42309147799e-09,-3.35227813328,4.25637358692e-10,0.0035088665573,7.05781644239e-09,0.217253970988,4.59446808881,-2.16481599313e-09,3.1350241559,0.0,1.0
75,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797695789,1.42309272699e-09,-3.35227813328,-4.25640078738e-10,0.00350886655736,-7.05783398391e-09,0.217253970988,4.59446808881,2.1648188242e-09,3.1350241559,0.0,1.0
76,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797695324,1.19721600134e-08,-3.35227815457,-1.44671492008e-08,0.00350885395848,-2.42065134604e-08,0.217253983944,4.59446811208,1.36719446875e-08,3.13502414799,0.0,1.0
77,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797694888,1.47401880146e-08,-3.35227815461,-1.66600196971e-08,0.00350884194989,-2.81683742998e-08,0.217253996681,4.59446811363,1.47837794229e-08,3.13502414082,0.0,1.0
78,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797694239,7.18603987426e-09,-3.3522781615,-7.85054787844e-09,0.0035088281735,-1.62695004136e-08,0.217254010895,4.59446812022,8.07375283296e-09,3.13502413452,0.0,1.0
79,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-4.59797693997,-4.32986979604e-15,-3.35227816631,9.43689570931e-15,0.0035088247371,7.77156117238e-16,0.217254014382,4.59446812357,-5.66213742559e-15,3.13502413431,0.0,1.0
80,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725992,-7.4335611451e-18,-0.0118366897608,-1.60936259978e-18,-0.00501704782253,-1.28613482711e-17,-0.00366288008055,0.027218320423,5.27701526139e-18,0.0154995698411,0.0,1.0
81,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725987,-1.76722270715e-13,-0.0118366897607,-2.26360186969e-14,-0.00501704782281,1.17521220349e-13,-0.0036628800806,0.0272183204229,1.84084010242e-14,0.0154995698411,0.0,1.0
82,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725986,-4.29229324609e-13,-0.0118366897606,-5.73763245574e-14,-0.00501704782268,2.98225250647e-13,-0.00366288008058,0.0272183204228,3.8938148631e-14,0.015499569841,0.0,1.0
83,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725991,1.58953403283e-13,-0.0118366897607,3.08406237695e-14,-0.00501704782256,7.14726129843e-14,-0.00366288008057,0.027218320423,-7.33587114123e-14,0.0154995698411,0.0,1.0
84,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725989,2.44074237817e-14,-0.0118366897608,1.72115062003e-15,-0.00501704782306,-2.15258583527e-13,-0.00366288008064,0.0272183204231,6.35507780026e-14,0.0154995698412,0.0,1.0
85,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725989,-2.44122484814e-14,-0.0118366897608,-1.72327836679e-15,-0.00501704782306,2.15251563318e-13,-0.00366288008064,0.0272183204231,-6.35435443413e-14,0.0154995698412,0.0,1.0
86,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725991,-1.58957347068e-13,-0.0118366897607,-3.0842563475e-14,-0.00501704782256,-7.14795247731e-14,-0.00366288008057,0.027218320423,7.33677712767e-14,0.0154995698411,0.0,1.0
87,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725986,4.29226776734e-13,-0.0118366897606,5.73747998981e-14,-0.00501704782268,-2.98242076109e-13,-0.00366288008058,0.0272183204228,-3.89343302065e-14,0.015499569841,0.0,1.0
88,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725987,1.76707688196e-13,-0.0118366897607,2.26327135744e-14,-0.00501704782281,-1.17537327527e-13,-0.0036628800806,0.0272183204229,-1.83973387739e-14,0.0154995698411,0.0,1.0
89,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-0.0222012725992,-9.67650438943e-18,-0.0118366897608,-1.56870501831e-18,-0.00501704782253,-1.10859672137e-17,-0.00366288008055,0.027218320423,5.29903811802e-18,0.0154995698411,0.0,1.0
90,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,1.05698869796e-15,-8.91078660512e-19,-0.00140023479216,-1.03761536039e-19,3.51627093328e-16,1.87448391227e-18,-0.00140023479216,-2.3105025922e-16,1.3023131564e-20,0.00280046958422,0.0,1.0
91,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,1.05862855374e-15,-3.19627882646e-18,-0.00140023479216,5.29924987626e-20,3.53951351735e-16,-2.24273148609e-18,-0.00140023479216,-2.31843082059e-16,-1.6172505941e-18,0.00280046958422,0.0,1.0
