point,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,size,ratio
1828,4.26499656023e-11,6.55562176845e-11,3.69773153036e-10,2.29986728051e-11,9.85614869744e-12,1.81041481655e-10,2.94678476633e-11,9.70128079197e-11,2.94438208712e-10,3.98403495175e-09,1.0,45.0
1829,2.2775583887e-10,3.44115157874e-17,1.52555311645e-10,6.87762922545e-18,9.50179205628e-11,3.98883175467e-15,1.3916240905e-10,2.12234313007e-10,1.30300694714e-15,3.57395889862e-09,1.0,45.0
1830,1.53206928366e-10,3.74968337754e-14,3.11188924596e-10,6.77677352771e-16,7.27864827756e-11,1.73337092832e-13,9.13446970273e-11,2.89391083929e-10,2.28171187269e-13,2.26858816427e-09,1.0,45.0
1831,1.3534087899e-10,5.46091101763e-11,2.57216692617e-10,1.09467786503e-10,6.26957111093e-12,1.01817138928e-10,5.95895808723e-11,3.25837685569e-10,2.03733072489e-10,2.15143606022e-09,1.0,45.0
1832,7.60697375375e-12,7.17729895568e-11,2.50437952781e-10,7.81277994777e-11,1.24580767868e-10,2.39592402913e-10,1.8572778306e-10,3.69989854178e-11,3.51318277283e-10,2.16966846619e-09,1.0,45.0
1833,1.33515252121e-10,2.06742316883e-11,3.46964793027e-10,7.33711663267e-12,1.79898308458e-11,2.42880365234e-11,1.25890302913e-10,3.15870741093e-10,7.34945855561e-11,2.18517235598e-09,1.0,45.0
1834,6.83403064734e-11,1.7054270586e-11,1.65567874716e-10,1.03240432509e-11,1.22780832744e-10,1.77130146974e-10,2.62284042814e-10,8.25742478543e-12,2.27004188006e-10,1.64331840519e-09,1.0,45.0
1835,6.8340249657e-11,1.70540829867e-11,1.65568139358e-10,1.03240668228e-11,1.22780893769e-10,1.77130092112e-10,2.62284070579e-10,8.25735270102e-12,2.26998799943e-10,1.64331762578e-09,1.0,45.0
1836,1.33515308494e-10,2.06742538137e-11,3.4696458423e-10,7.33714817437e-12,1.79898412169e-11,2.42881259469e-11,1.2589030793e-10,3.15870659604e-10,7.34946727373e-11,2.18517224233e-09,1.0,45.0
1837,7.60699280566e-12,7.17728447803e-11,2.50437888157e-10,7.81277804905e-11,1.24580822984e-10,2.39592668545e-10,1.85728014012e-10,3.69990827506e-11,3.51321261743e-10,2.16966887047e-09,1.0,45.0
1838,1.35340900938e-10,5.4608995883e-11,2.57216526513e-10,1.09467778699e-10,6.26960414465e-12,1.01816975141e-10,5.95899274692e-11,3.25838072414e-10,2.03736638315e-10,2.15143810167e-09,1.0,45.0
1839,1.53206012403e-10,2.89259566333e-17,3.11174811716e-10,7.70021653364e-17,7.27844562335e-11,3.10438094221e-15,9.17655958302e-11,2.89391274477e-10,5.02554358512e-15,2.2686272063e-09,1.0,45.0
1840,3.25028289184e-11,3.56755033806e-14,1.48845136691e-10,5.49881845033e-16,1.30804865062e-10,1.72586066232e-13,2.7950172994e-10,2.09200240753e-10,2.25731678498e-13,3.48233693924e-09,1.0,45.0
1841,4.11312886139e-11,9.77649348026e-11,3.12690389142e-11,3.79410387914e-11,1.89390103085e-11,4.31862398698e-11,2.79562464449e-10,2.27069873668e-11,1.02518016815e-10,3.28822552931e-09,1.0,45.0
1842,5.59774489294e-12,1.19624962508e-10,4.71740225528e-11,8.94963641518e-11,8.17376376774e-11,3.14385647322e-10,1.59724533856e-10,1.03400549585e-10,5.15204370488e-10,2.93694345171e-09,1.0,45.0
1843,4.1766498157e-11,1.2021855587e-10,1.72670493589e-10,1.27027540513e-11,3.59077682052e-12,2.1672115168e-10,2.27574761698e-11,2.98644203942e-12,3.49382098181e-10,2.61592824721e-09,1.0,45.0
1844,2.99985337505e-11,3.79276999903e-12,2.39753829992e-10,9.60300781096e-11,1.60030981559e-11,1.62640420468e-10,2.60420167686e-10,4.45205317281e-11,1.67537791378e-10,2.39589340752e-09,1.0,45.0
1845,2.99982625577e-11,3.79259511626e-12,2.39754309119e-10,9.60301304341e-11,1.60032951102e-11,1.62640666548e-10,2.60420100627e-10,4.45207972957e-11,1.67532764866e-10,2.3958937361e-09,1.0,45.0
1846,4.17668231153e-11,1.20218487926e-10,1.72670635324e-10,1.27028204825e-11,3.59068138564e-12,2.16721067624e-10,2.27573726588e-11,2.98622487272e-12,3.49382221148e-10,2.61592897037e-09,1.0,45.0
1847,5.59769741974e-12,1.19624951167e-10,4.71732456618e-11,8.94964061333e-11,8.1737888788e-11,3.14385924119e-10,1.59724692166e-10,1.03400047184e-10,5.15207158162e-10,2.93694320098e-09,1.0,45.0
1848,4.11312898803e-11,9.77649395139e-11,3.12690535042e-11,3.79411510442e-11,1.89393552927e-11,4.31856971347e-11,2.79562189072e-10,2.27069084295e-11,1.02521870849e-10,3.2882249755e-09,1.0,45.0
1849,3.25036754353e-11,3.05109979358e-16,1.48831424599e-10,1.49476888007e-16,1.30803351803e-10,1.09908664708e-15,2.79919561627e-10,2.09200126674e-10,1.61367032407e-15,3.48237437884e-09,1.0,45.0
1850,3.82787674669e-11,3.51154467289e-14,1.31583986745e-10,8.08147419524e-17,1.16536177477e-10,1.74561657273e-13,2.2518010367e-10,6.33995323173e-11,2.19977465234e-13,8.98848227157e-10,1.0,45.0
1851,1.1712156145e-10,1.00305697112e-10,2.75692455302e-11,3.84885304038e-11,5.79077054402e-12,4.62574676648e-11,2.38858359553e-10,1.56944415979e-10,1.03095518491e-10,1.01487289995e-09,1.0,45.0
1852,7.49023462996e-11,1.16296656836e-10,4.28853042178e-11,8.68520623491e-11,6.36189036665e-11,3.11511674662e-10,1.04757919643e-10,5.58501016606e-11,5.00319320572e-10,1.41143989959e-09,1.0,45.0
1853,1.17172487739e-10,1.22211151261e-10,1.77327910476e-10,3.56276416992e-12,2.45412034937e-11,2.22332277934e-10,4.05048645908e-11,1.69026115017e-10,3.63950873815e-10,1.61944715364e-09,1.0,45.0
1854,1.03662249585e-10,2.21089750097e-12,2.4063294951e-10,9.36463942767e-11,7.55687359227e-12,1.68616678546e-10,3.18634490507e-10,1.20660896762e-10,1.84910931614e-10,1.95386699183e-09,1.0,45.0
1855,1.03662124651e-10,2.21092269175e-12,2.40633589204e-10,9.3646543728e-11,7.55667563297e-12,1.68616612442e-10,3.18634453199e-10,1.20660654608e-10,1.8490554514e-10,1.95386706601e-09,1.0,45.0
