point,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,size,ratio
428,7.37331203767e-12,2.92716600485e-14,1.06366274344e-11,4.54012908078e-14,3.76886259672e-12,3.25882061633e-14,2.24440906084e-11,1.11421746047e-11,3.31653303883e-15,3.30807146347e-11,1.0,10.0
429,7.33138030973e-12,1.80803587328e-22,1.05986426324e-11,8.2932449668e-22,3.74873965246e-12,8.12007018192e-22,2.23064499294e-11,1.10801198985e-11,3.9420326067e-22,3.29050890857e-11,1.0,10.0
430,4.81407281338e-12,2.8551302065e-22,7.20139429238e-12,3.51033964659e-22,2.35786166773e-12,7.93518239031e-22,1.63920674914e-11,7.1719345677e-12,3.74105356724e-22,2.35934561537e-11,1.0,10.0
431,4.82239640474e-12,4.42094471268e-15,7.21487559738e-12,3.72327582551e-15,2.36744215925e-12,4.95683601281e-15,1.64681550724e-11,7.18983865263e-12,9.37777891527e-15,2.36830250747e-11,1.0,10.0
432,4.9199403853e-12,2.05482331524e-14,7.23317055136e-12,2.29038253478e-15,2.40741738013e-12,4.49401823062e-14,1.65934324824e-11,7.3273578496e-12,6.54883912201e-14,2.38265974878e-11,1.0,10.0
433,4.92235315339e-12,6.95121749065e-15,7.23533716336e-12,9.2304652146e-15,2.40528371572e-12,2.66235321e-15,1.65866925324e-11,7.3276369803e-12,4.28884596164e-15,2.38220241267e-11,1.0,10.0
434,4.92035802978e-12,1.32016451584e-14,7.23423596936e-12,1.58580204686e-14,2.39994910094e-12,3.366834971e-14,1.65720253194e-11,7.32030720279e-12,4.68699955336e-14,2.38062556747e-11,1.0,10.0
435,4.92035801528e-12,1.32016449776e-14,7.23423597336e-12,1.58580207052e-14,2.39994909698e-12,3.36683493267e-14,1.65720253404e-11,7.32030720804e-12,4.68699968098e-14,2.38062556787e-11,1.0,10.0
436,4.92235315852e-12,6.95121735485e-15,7.23533715036e-12,9.23046650959e-15,2.4052837112e-12,2.66235390528e-15,1.65866925304e-11,7.32763697881e-12,4.2888462495e-15,2.38220241387e-11,1.0,10.0
437,4.91994039107e-12,2.05482339604e-14,7.23317053236e-12,2.290384256e-15,2.40741737632e-12,4.49401801802e-14,1.65934324944e-11,7.32735785781e-12,6.5488390415e-14,2.38265974727e-11,1.0,10.0
438,4.82239639723e-12,4.42094482507e-15,7.21487558936e-12,3.72327609879e-15,2.3674421601e-12,4.95683615514e-15,1.64681550734e-11,7.1898386538e-12,9.37777900312e-15,2.36830250767e-11,1.0,10.0
439,4.81407281345e-12,3.21220727483e-22,7.20139429937e-12,1.68059836016e-22,2.35786166804e-12,7.14800371519e-22,1.63920674894e-11,7.17193456936e-12,3.99786729805e-22,2.35934561587e-11,1.0,10.0
440,5.34809359801e-12,6.68882154e-22,6.89926643936e-12,1.86036474055e-22,1.79782439992e-12,2.98554039995e-22,1.17643668104e-11,7.14591795832e-12,4.82892531972e-22,1.86636306187e-11,1.0,10.0
441,5.346438556e-12,2.1272385262e-14,6.89733055938e-12,2.25189566036e-15,1.79246515011e-12,3.32737902691e-14,1.17503765164e-11,7.13890371278e-12,5.4546161917e-14,1.86477043877e-11,1.0,10.0
442,5.42383876181e-12,1.95781415263e-14,6.89184644837e-12,2.00385864616e-14,1.81122261604e-12,5.97753536684e-14,1.17482016734e-11,7.23506138393e-12,7.93535117085e-14,1.86400454607e-11,1.0,10.0
443,5.42714450677e-12,2.21614983324e-14,6.93187180635e-12,4.79360667954e-15,1.79833871947e-12,3.44303995913e-14,1.17941230974e-11,7.22548322309e-12,5.65919128025e-14,1.87259923017e-11,1.0,10.0
444,5.44155298792e-12,9.26498082557e-15,6.99457199038e-12,1.84730470572e-15,1.76775611245e-12,2.46089446999e-14,1.17667606674e-11,7.20930912986e-12,3.38739242115e-14,1.87613300318e-11,1.0,10.0
445,5.44155299337e-12,9.26498074183e-15,6.99457199236e-12,1.84730468247e-15,1.76775610861e-12,2.46089446438e-14,1.17667606784e-11,7.20930911275e-12,3.38739228518e-14,1.87613300617e-11,1.0,10.0
446,5.42714450852e-12,2.21614986184e-14,6.93187181837e-12,4.7936066395e-15,1.79833871499e-12,3.44303994488e-14,1.17941231094e-11,7.22548321773e-12,5.65919146148e-14,1.87259922677e-11,1.0,10.0
447,5.42383875582e-12,1.95781407508e-14,6.89184645536e-12,2.00385852648e-14,1.8112226161e-12,5.97753543412e-14,1.17482016674e-11,7.23506140727e-12,7.93535110534e-14,1.86400454737e-11,1.0,10.0
448,5.34643855931e-12,2.12723857159e-14,6.89733058137e-12,2.25189570311e-15,1.79246514595e-12,3.32737916258e-14,1.17503764964e-11,7.13890369791e-12,5.45461613592e-14,1.86477044128e-11,1.0,10.0
449,5.34809359663e-12,5.68887003935e-22,6.89926643936e-12,4.26456842211e-22,1.79782440013e-12,9.14551564754e-23,1.17643668084e-11,7.14591795795e-12,2.51256111063e-22,1.86636306197e-11,1.0,10.0
450,1.30819466124e-12,1.50752051051e-22,4.60597371337e-12,3.18143033993e-22,8.64444646765e-13,7.98972461195e-23,8.66629485936e-12,2.1726393959e-12,1.31729805019e-21,1.32722622677e-11,1.0,10.0
451,1.30500439558e-12,1.20150886546e-14,4.60107573937e-12,3.23258914078e-15,8.60614478438e-13,2.58541200014e-14,8.65949264738e-12,2.16561892179e-12,3.78692175954e-14,1.32605620517e-11,1.0,10.0
452,1.33873592625e-12,1.50098804048e-15,4.56949230236e-12,6.15575272542e-15,8.84563048246e-13,1.69554413926e-14,8.65841007137e-12,2.22329904981e-12,1.54544629623e-14,1.32278960477e-11,1.0,10.0
453,1.36372285372e-12,1.04698474335e-14,4.60486109835e-12,8.34214936085e-15,9.0153996309e-13,6.04241250872e-14,8.74580186337e-12,2.26526289043e-12,7.08939727575e-14,1.33506566767e-11,1.0,10.0
454,1.34633161437e-12,6.33350267592e-15,4.61644281436e-12,2.92098218427e-15,8.99711365084e-13,2.05232898033e-14,8.75217663436e-12,2.24604304962e-12,2.68567878217e-14,1.33686130988e-11,1.0,10.0
455,1.34633160868e-12,6.33350296106e-15,4.61644279837e-12,2.92098277437e-15,8.99711365656e-13,2.05232881011e-14,8.75217662636e-12,2.24604304891e-12,2.6856788864e-14,1.33686130927e-11,1.0,10.0
456,1.36372285145e-12,1.04698477976e-14,4.60486109536e-12,8.34215128519e-15,9.01539960223e-13,6.04241246525e-14,8.74580187837e-12,2.26526288481e-12,7.08939720829e-14,1.33506566618e-11,1.0,10.0
457,1.33873591946e-12,1.50098819505e-15,4.56949231236e-12,6.15575230137e-15,8.84563047071e-13,1.69554421927e-14,8.65841006335e-12,2.22329903864e-12,1.54544636628e-14,1.32278960747e-11,1.0,10.0
458,1.30500438758e-12,1.20150887466e-14,4.60107573635e-12,3.23258857034e-15,8.60614475859e-13,2.58541201209e-14,8.65949264536e-12,2.16561892309e-12,3.78692179965e-14,1.32605620247e-11,1.0,10.0
459,1.30819466078e-12,6.80969976936e-23,4.60597371536e-12,2.80087879054e-22,8.6444464666e-13,2.34466929568e-22,8.66629485936e-12,2.17263939609e-12,1.486262615e-21,1.32722622687e-11,1.0,10.0
460,3.88245160554e-12,1.10347832419e-22,5.55450521236e-12,5.98508794035e-22,1.16400034813e-12,8.5658429839e-23,6.98435769138e-12,5.04645203351e-12,1.32179584477e-21,1.25388578257e-11,1.0,10.0
461,3.88241361655e-12,1.3091068554e-14,5.55451908535e-12,6.82589076392e-16,1.16399160615e-12,3.55792809658e-14,6.98438977937e-12,5.0464053049e-12,4.86703366525e-14,1.25389039488e-11,1.0,10.0
462,3.88449352405e-12,2.32264558805e-14,5.55673345637e-12,5.03821479267e-16,1.16209962351e-12,7.19003243914e-14,6.97784333237e-12,5.0465932296e-12,9.51268031869e-14,1.25345717947e-11,1.0,10.0
463,3.88431922912e-12,3.63302207425e-14,5.55679438936e-12,1.63298064521e-16,1.16204423561e-12,1.07468360274e-13,6.97801469836e-12,5.04636353533e-12,1.43798585223e-13,1.25348041027e-11,1.0,10.0
464,3.88376079341e-12,5.05741170057e-14,5.55343011335e-12,1.11049903227e-15,1.15544646855e-12,1.27933312649e-13,6.96536136036e-12,5.03920733647e-12,1.78507430231e-13,1.25187865547e-11,1.0,10.0
465,3.88376079236e-12,5.05741171452e-14,5.55343011536e-12,1.1104987227e-15,1.15544646572e-12,1.27933312646e-13,6.96536136237e-12,5.03920733687e-12,1.7850742929e-13,1.25187865427e-11,1.0,10.0
466,3.88431922015e-12,3.63302206355e-14,5.55679437737e-12,1.63298376759e-16,1.16204423494e-12,1.07468359509e-13,6.97801469836e-12,5.04636353534e-12,1.43798585375e-13,1.25348041167e-11,1.0,10.0
467,3.88449351848e-12,2.3226455392e-14,5.55673344936e-12,5.03820965578e-16,1.16209962078e-12,7.19003250961e-14,6.97784336236e-12,5.04659322191e-12,9.51268039124e-14,1.25345718327e-11,1.0,10.0
468,3.88241361577e-12,1.30910688597e-14,5.55451908337e-12,6.82587440516e-16,1.16399160285e-12,3.5579280162e-14,6.98438980536e-12,5.04640530142e-12,4.86703375975e-14,1.25389039387e-11,1.0,10.0
469,3.88245160529e-12,2.33365099142e-22,5.55450521236e-12,6.07157031962e-22,1.16400034822e-12,2.0599382192e-22,6.98435769235e-12,5.04645203367e-12,1.40415201451e-21,1.25388578247e-11,1.0,10.0
470,1.99748313693e-12,1.34912026996e-22,4.05494567937e-12,3.91230580343e-22,7.69867920646e-14,6.87862071649e-22,5.10532468736e-12,2.07446998529e-12,3.9552804212e-22,9.16026395673e-12,1.0,10.0
471,1.99749282925e-12,3.59179005678e-15,4.05495258536e-12,2.33977575328e-15,7.69978251065e-14,1.98721519927e-14,5.10533184137e-12,2.07449076402e-12,2.34639604656e-14,9.16027804575e-12,1.0,10.0
472,1.99542477275e-12,5.08219037236e-15,4.07267376937e-12,5.45690707138e-15,7.89692267091e-14,3.77970032833e-14,5.12577386236e-12,2.07439409779e-12,4.28791930764e-14,9.19844119475e-12,1.0,10.0
473,1.99540757671e-12,1.48331502693e-15,4.07265032037e-12,3.1060699323e-15,7.8928296184e-14,1.79133374948e-14,5.12575218136e-12,2.07433595409e-12,1.93966498426e-14,9.19839611873e-12,1.0,10.0
474,1.99302245008e-12,1.7907024527e-15,4.07916993437e-12,1.17369080497e-15,7.29000355187e-14,9.96197082188e-15,5.13115035238e-12,2.06592255292e-12,1.17526730813e-14,9.21031387971e-12,1.0,10.0
475,1.99302245256e-12,1.79070221037e-15,4.07916993336e-12,1.17369172781e-15,7.29000328971e-14,9.96197102076e-15,5.13115035137e-12,2.06592255726e-12,1.1752673294e-14,9.21031392773e-12,1.0,10.0
476,1.99540757768e-12,1.48331497542e-15,4.07265033136e-12,3.10607047798e-15,7.89282964346e-14,1.79133392538e-14,5.12575221037e-12,2.07433596075e-12,1.93966511894e-14,9.19839614171e-12,1.0,10.0
477,1.99542477541e-12,5.08219099217e-15,4.07267374435e-12,5.45690841677e-15,7.8969229083e-14,3.7797002581e-14,5.12577384738e-12,2.07439409503e-12,4.28791916851e-14,9.19844115971e-12,1.0,10.0
478,1.99749282804e-12,3.59178995277e-15,4.05495260635e-12,2.33977547981e-15,7.6997824697e-14,1.98721517296e-14,5.10533184235e-12,2.07449076028e-12,2.34639580466e-14,9.16027804972e-12,1.0,10.0
479,1.99748313702e-12,2.63015969811e-22,4.05494567635e-12,3.28364853789e-22,7.69867921997e-14,8.05428347382e-22,5.10532468736e-12,2.07446998477e-12,3.00641378572e-22,9.16026395774e-12,1.0,10.0
480,3.4902924005e-12,1.2433235465e-22,3.61041224436e-12,7.47435231624e-23,1.33988139426e-12,4.06161836635e-22,4.63577507237e-12,4.83017380911e-12,2.06100450671e-22,8.24618664472e-12,1.0,10.0
481,3.49741524425e-12,3.09887587995e-15,3.61909139035e-12,4.76564795661e-15,1.34568978326e-12,1.66016909019e-14,4.64359019337e-12,4.84310504281e-12,1.3502834058e-14,8.26268087474e-12,1.0,10.0
482,3.49349546128e-12,1.13243307121e-14,3.60335946437e-12,8.76263163672e-16,1.3428022362e-12,4.36039304277e-14,4.62628530537e-12,4.83629770176e-12,5.49282646307e-14,8.22964405171e-12,1.0,10.0
483,3.48989567581e-12,7.55900881104e-15,3.60247322536e-12,1.665944261e-15,1.34558210311e-12,2.66287583575e-14,4.63164039036e-12,4.83547780115e-12,3.41877618581e-14,8.23411289473e-12,1.0,10.0
484,3.48992403641e-12,2.51969506521e-15,3.60246636037e-12,5.5531488045e-16,1.34559619848e-12,8.87631213295e-15,4.63163360838e-12,4.83552024367e-12,1.13960328542e-14,8.23409926375e-12,1.0,10.0
485,3.4899240348e-12,2.51969557428e-15,3.60246637437e-12,5.55315754676e-16,1.34559619777e-12,8.87631252803e-15,4.63163362937e-12,4.83552023773e-12,1.13960318944e-14,8.23409922574e-12,1.0,10.0
486,3.48989567349e-12,7.55900874785e-15,3.60247319537e-12,1.66594420869e-15,1.34558210227e-12,2.6628759054e-14,4.63164040536e-12,4.8354777919e-12,3.41877626237e-14,8.23411288875e-12,1.0,10.0
487,3.49349546087e-12,1.1324330997e-14,3.60335947937e-12,8.76263531408e-16,1.34280223503e-12,4.36039298163e-14,4.62628529337e-12,4.83629770027e-12,5.4928263739e-14,8.22964404975e-12,1.0,10.0
488,3.49741524517e-12,3.09887627779e-15,3.61909138337e-12,4.76564808351e-15,1.34568978259e-12,1.66016910248e-14,4.64359019838e-12,4.84310504374e-12,1.3502833397e-14,8.26268091571e-12,1.0,10.0
489,3.4902924005e-12,9.40239400183e-23,3.61041224137e-12,4.62510284691e-23,1.33988139412e-12,2.91762111684e-22,4.63577507237e-12,4.83017380862e-12,4.3638947191e-22,8.24618664673e-12,1.0,10.0
490,5.75428193123e-21,1.36161279748e-22,1.97305403836e-12,2.48545155852e-22,1.17459646983e-22,6.9538101417e-23,1.97305404437e-12,4.92730811383e-20,7.00615516484e-23,3.94610441975e-12,1.0,10.0
491,1.70564642308e-21,2.42132890518e-22,1.97305403237e-12,7.56973658063e-22,6.00739919867e-22,5.95152250205e-21,1.97305402838e-12,5.19481832392e-20,3.64322330394e-21,3.94610441975e-12,1.0,10.0
492,4.51309742209e-21,1.37995011534e-21,1.97305403237e-12,7.84991170139e-22,1.02632434503e-21,3.45585073932e-21,1.97305402737e-12,4.8787939709e-20,2.87474343431e-21,3.94610441975e-12,1.0,10.0
493,4.17974363523e-21,1.66931388793e-21,1.97305407737e-12,5.51464512283e-23,2.51566303793e-22,4.27370618294e-21,1.97305407136e-12,5.12744446303e-20,1.90710367633e-22,3.94610441975e-12,1.0,10.0
494,2.63208870914e-21,1.5374565323e-21,1.97305401938e-12,1.15735815511e-21,8.6523092073e-22,4.83196908588e-21,1.97305402838e-12,5.31682746428e-20,4.87771605116e-22,3.94610441975e-12,1.0,10.0
495,5.12893338814e-21,1.10434831786e-21,1.97305401337e-12,2.02518370877e-21,1.52325309802e-21,5.39128535163e-21,1.97305402637e-12,5.51138034435e-20,7.03659282644e-22,3.94610441975e-12,1.0,10.0
496,3.04237029297e-21,2.0581045278e-21,1.97305406337e-12,7.95838222156e-22,1.59511441373e-21,4.85224147324e-21,1.97305406935e-12,5.30135918682e-20,9.50029858214e-23,3.94610441975e-12,1.0,10.0
497,5.9896148155e-21,5.67672890204e-22,1.97305402536e-12,7.93776732973e-22,1.60524737624e-21,2.3337414643e-21,1.97305402435e-12,5.17016834167e-20,3.21755163707e-21,3.94610441975e-12,1.0,10.0
498,1.69158435267e-22,7.69794957557e-23,1.97305403537e-12,7.00344097845e-22,1.05661983496e-21,6.21259168937e-21,1.97305402737e-12,5.22960126868e-20,2.0621483424e-21,3.94610441975e-12,1.0,10.0
499,6.00739919867e-21,7.73438106544e-23,1.97305403738e-12,3.27634608405e-22,1.1001502147e-22,3.17391785976e-22,1.97305404638e-12,4.93582807413e-20,8.45016694511e-23,3.94610441975e-12,1.0,10.0
500,6.40076348116e-13,1.22138387322e-23,2.14776137954e-11,3.19972484474e-22,4.44101538343e-13,4.1423654113e-23,2.20783428144e-11,1.08417798185e-12,2.58926918775e-22,4.35559505137e-11,1.0,12.5
501,6.1372815972e-13,9.30881051038e-15,2.14665210064e-11,2.3013915644e-15,4.40978818096e-13,1.21867441924e-14,2.20673919454e-11,1.05470708096e-12,2.14955563104e-14,4.35339068467e-11,1.0,12.5
502,6.14545412792e-13,2.19141486996e-15,2.14662594624e-11,2.18461665591e-15,4.4337751678e-13,1.41187795774e-14,2.20683589614e-11,1.05792299575e-12,1.6310189332e-14,4.35346123647e-11,1.0,12.5
503,6.15569556514e-13,6.75533589549e-15,2.14536868504e-11,1.17612746719e-15,4.49758063627e-13,1.70669602868e-14,2.20676277064e-11,1.06532768234e-12,2.38222940013e-14,4.35213084858e-11,1.0,12.5
504,6.13230155943e-13,2.0720627072e-15,2.14570252924e-11,4.6885962719e-16,4.47481781505e-13,3.20496922894e-15,2.20646924744e-11,1.06071201118e-12,5.27703890457e-15,4.35217117098e-11,1.0,12.5
505,6.13230144892e-13,2.07206362634e-15,2.14570253124e-11,4.68859105027e-16,4.47481776833e-13,3.20496800978e-15,2.20646924754e-11,1.06071200095e-12,5.27703897219e-15,4.35217116897e-11,1.0,12.5
506,6.15569570211e-13,6.75533590765e-15,2.14536868584e-11,1.17612693699e-15,4.49758063842e-13,1.70669617586e-14,2.20676276964e-11,1.06532765633e-12,2.38222955597e-14,4.35213084737e-11,1.0,12.5
507,6.14545410865e-13,2.19141329023e-15,2.14662594584e-11,2.18461715975e-15,4.43377510205e-13,1.41187783254e-14,2.20683589544e-11,1.05792300604e-12,1.63101900595e-14,4.35346123897e-11,1.0,12.5
508,6.13728158027e-13,9.30881027169e-15,2.14665210064e-11,2.30139141636e-15,4.40978820381e-13,1.21867447253e-14,2.20673919554e-11,1.05470707708e-12,2.149555527e-14,4.35339068458e-11,1.0,12.5
509,6.40076346731e-13,4.83900658344e-23,2.14776137934e-11,5.16866713811e-22,4.44101538251e-13,3.60069135705e-22,2.20783428124e-11,1.08417798414e-12,4.4512656713e-22,4.35559505117e-11,1.0,12.5
510,1.09308286984e-12,7.35114764141e-22,2.22266390924e-11,7.08868945306e-22,5.62044224921e-13,5.7910397697e-22,2.28973247224e-11,1.65512719898e-12,2.17393404737e-23,4.51239580507e-11,1.0,12.5
511,1.09139998419e-12,6.21800728474e-15,2.22239626604e-11,1.42651812278e-14,5.59609273787e-13,2.1183730589e-14,2.28854096544e-11,1.65100937464e-12,1.49657183966e-14,4.51093665207e-11,1.0,12.5
512,1.0942280615e-12,6.28980500903e-15,2.22296875094e-11,7.02453054398e-15,5.62868699381e-13,6.22925812473e-15,2.28935822194e-11,1.65709688147e-12,6.05477500019e-17,4.51232639687e-11,1.0,12.5
513,1.09197354559e-12,8.58965138621e-15,2.22292278034e-11,3.67111828735e-15,5.55866887626e-13,5.91076940766e-16,2.28791872034e-11,1.64784054466e-12,9.18071585998e-15,4.51084092687e-11,1.0,12.5
514,1.10665992472e-12,1.4421809102e-15,2.22367926294e-11,4.77617970111e-16,5.53298604482e-13,4.39285884705e-15,2.28759131784e-11,1.65995867561e-12,5.83504126124e-15,4.51127000857e-11,1.0,12.5
515,1.10665991762e-12,1.44218105511e-15,2.22367926294e-11,4.7761801089e-16,5.5329860439e-13,4.39286125092e-15,2.28759131834e-11,1.65995866016e-12,5.83504172572e-15,4.51127000537e-11,1.0,12.5
516,1.09197354972e-12,8.58965121542e-15,2.22292277924e-11,3.67111973793e-15,5.5586688212e-13,5.91075272543e-16,2.28791872104e-11,1.64784054785e-12,9.1807142778e-15,4.51084092808e-11,1.0,12.5
517,1.09422806811e-12,6.28980605804e-15,2.22296875024e-11,7.02452910088e-15,5.62868697354e-13,6.2292590459e-15,2.28935822044e-11,1.65709686994e-12,6.05455896e-17,4.51232639777e-11,1.0,12.5
518,1.09139998745e-12,6.21800715881e-15,2.22239626564e-11,1.42651814627e-14,5.59609272042e-13,2.11837308228e-14,2.28854096564e-11,1.65100937541e-12,1.49657215478e-14,4.51093665067e-11,1.0,12.5
519,1.09308286999e-12,7.574712589e-22,2.22266390964e-11,6.48189713989e-22,5.6204422498e-13,6.57182071976e-22,2.28973247224e-11,1.65512720275e-12,1.90380787858e-22,4.51239580507e-11,1.0,12.5
520,1.53549054904e-12,8.31171112774e-23,2.25393931274e-11,7.54416587526e-22,7.40803953664e-13,3.54912181574e-23,2.33709426104e-11,2.27629446035e-12,1.78276809051e-22,4.59103322417e-11,1.0,12.5
521,1.53697273263e-12,3.25671208453e-15,2.25409861284e-11,2.42645049437e-15,7.39921413876e-13,1.21708662655e-14,2.33697287344e-11,2.27689411285e-12,1.54275827994e-14,4.59107113587e-11,1.0,12.5
522,1.53693643995e-12,7.15665940114e-15,2.25602738664e-11,1.21920492347e-14,7.44212073027e-13,1.28117340979e-14,2.33925622104e-11,2.28114850711e-12,5.65506450604e-15,4.59528325677e-11,1.0,12.5
523,1.54203544116e-12,7.17282319033e-15,2.25549689664e-11,2.29100391952e-15,7.49502026502e-13,4.66868724886e-15,2.34008168934e-11,2.29153742927e-12,1.18415202312e-14,4.59557823557e-11,1.0,12.5
524,1.54190915857e-12,1.4168557455e-15,2.25518688914e-11,5.38634001749e-16,7.45115079213e-13,3.96467190058e-15,2.33881047504e-11,2.28702421308e-12,5.38153465588e-15,4.59399701117e-11,1.0,12.5
525,1.54190914398e-12,1.4168560418e-15,2.25518688804e-11,5.3863370037e-16,7.45115081714e-13,3.96467240918e-15,2.33881047534e-11,2.28702420073e-12,5.38153600648e-15,4.59399701038e-11,1.0,12.5
526,1.54203542292e-12,7.17282327689e-15,2.25549689564e-11,2.29100395866e-15,7.4950202106e-13,4.66868906407e-15,2.34008169094e-11,2.29153743104e-12,1.18415225431e-14,4.59557823527e-11,1.0,12.5
527,1.5369364372e-12,7.15665962078e-15,2.25602738514e-11,1.21920515725e-14,7.44212070008e-13,1.28117337511e-14,2.33925622164e-11,2.28114850748e-12,5.65506384238e-15,4.59528325827e-11,1.0,12.5
528,1.53697273931e-12,3.25671228504e-15,2.25409861264e-11,2.42645098467e-15,7.39921414047e-13,1.21708661814e-14,2.33697287274e-11,2.2768941109e-12,1.54275813252e-14,4.59107113907e-11,1.0,12.5
529,1.53549054778e-12,4.84546893197e-23,2.25393931304e-11,7.49915157875e-22,7.40803955446e-13,2.29671866954e-22,2.33709426044e-11,2.27629446753e-12,2.88324142263e-22,4.59103322368e-11,1.0,12.5
530,1.8233396502e-12,5.36975926866e-22,2.34850417944e-11,2.11448851877e-22,7.98281648032e-13,5.28820443014e-22,2.42886729424e-11,2.62162135843e-12,8.50561389555e-22,4.77737089307e-11,1.0,12.5
531,1.83397969194e-12,1.49240811345e-15,2.34955557714e-11,2.53565119487e-15,7.97944073631e-13,9.09262356232e-15,2.42936514064e-11,2.6319238291e-12,1.05850422342e-14,4.77892013707e-11,1.0,12.5
532,1.82462733171e-12,1.07830596739e-15,2.34767376944e-11,5.0658874678e-15,7.9996771303e-13,1.48669443801e-14,2.42702639284e-11,2.62459512472e-12,1.37886558087e-14,4.77469958717e-11,1.0,12.5
533,1.81968509736e-12,4.88645702354e-15,2.34763512224e-11,7.35614873692e-15,8.00248149313e-13,4.34660479845e-15,2.42695532894e-11,2.61993331861e-12,5.39842032312e-16,4.77458987107e-11,1.0,12.5
534,1.80055552371e-12,1.41358048747e-15,2.34796368624e-11,6.05416071525e-16,7.90604584397e-13,3.99002402134e-15,2.42605330724e-11,2.59116016433e-12,5.40361909706e-15,4.77401641827e-11,1.0,12.5
535,1.80055550775e-12,1.41358055814e-15,2.34796368554e-11,6.05416195627e-16,7.90604584075e-13,3.99002263214e-15,2.42605330774e-11,2.59116016362e-12,5.40361820272e-15,4.77401641678e-11,1.0,12.5
536,1.81968509588e-12,4.88645715244e-15,2.34763512084e-11,7.35614912532e-15,8.00248149024e-13,4.34660628782e-15,2.42695532854e-11,2.61993332146e-12,5.39841790775e-16,4.77458987087e-11,1.0,12.5
537,1.82462733547e-12,1.07830668275e-15,2.34767376854e-11,5.06588843464e-15,7.99967708322e-13,1.48669452884e-14,2.42702639624e-11,2.62459513237e-12,1.37886565609e-14,4.77469958767e-11,1.0,12.5
538,1.83397969018e-12,1.49240864957e-15,2.34955557374e-11,2.53565212327e-15,7.97944073948e-13,9.09262421408e-15,2.42936514084e-11,2.63192382059e-12,1.05850437875e-14,4.77892013647e-11,1.0,12.5
539,1.82333965048e-12,6.25623192903e-22,2.34850417974e-11,3.9442298052e-22,7.98281648021e-13,5.55981693909e-22,2.42886729424e-11,2.62162135797e-12,1.08800099945e-21,4.77737089277e-11,1.0,12.5
540,1.9734510064e-12,5.89472815195e-22,2.39175436554e-11,6.54264321612e-23,7.48650449727e-13,2.45614480791e-22,2.47019735714e-11,2.72210146932e-12,1.65255176752e-22,4.86195144537e-11,1.0,12.5
541,1.9722531132e-12,4.1239671873e-15,2.39294486534e-11,2.11574040804e-15,7.47755327529e-13,1.42901445006e-14,2.47160515434e-11,2.72000848226e-12,1.84141208907e-14,4.86454974177e-11,1.0,12.5
542,1.97806531045e-12,5.87893296007e-15,2.39347409374e-11,2.07004724806e-15,7.52599023326e-13,8.46504026328e-15,2.47259141324e-11,2.73066437779e-12,1.43439698583e-14,4.86606523058e-11,1.0,12.5
543,1.97571960537e-12,3.58663172303e-15,2.39304654884e-11,9.92947670199e-16,7.54000220559e-13,1.25747204261e-14,2.47171657094e-11,2.72971986114e-12,1.61613377523e-14,4.86476284457e-11,1.0,12.5
544,1.97428207728e-12,1.12461304712e-15,2.39317698854e-11,3.99681810674e-16,7.5197384163e-13,3.52275774879e-15,2.47164189584e-11,2.72625596179e-12,4.64737435984e-15,4.86481860467e-11,1.0,12.5
545,1.97428207798e-12,1.12461360731e-15,2.39317698804e-11,3.99681886866e-16,7.51973835385e-13,3.52275759316e-15,2.47164189714e-11,2.72625594589e-12,4.64737312551e-15,4.86481860837e-11,1.0,12.5
546,1.97571959841e-12,3.58663290901e-15,2.39304655014e-11,9.92948080818e-16,7.54000214723e-13,1.25747201248e-14,2.47171657064e-11,2.72971985182e-12,1.61613398823e-14,4.86476284427e-11,1.0,12.5
547,1.97806530889e-12,5.87893274047e-15,2.39347409504e-11,2.07004708494e-15,7.52599024111e-13,8.46503881844e-15,2.47259141184e-11,2.73066438479e-12,1.43439684621e-14,4.86606523687e-11,1.0,12.5
548,1.97225310777e-12,4.12396859414e-15,2.39294486744e-11,2.115740871e-15,7.47755326684e-13,1.42901455926e-14,2.47160515394e-11,2.72000847032e-12,1.84141208624e-14,4.86454974467e-11,1.0,12.5
549,1.97345100539e-12,4.36538105926e-22,2.39175436534e-11,1.48524156393e-22,7.48650450127e-13,4.62032070899e-22,2.47019735774e-11,2.72210146789e-12,6.63812441574e-23,4.86195144577e-11,1.0,12.5
550,1.47085105135e-12,4.8452265939e-22,2.46410754354e-11,3.76688680551e-22,6.60625829277e-13,2.91655482933e-22,2.53519739704e-11,2.13147691461e-12,5.7614422134e-22,4.99930430698e-11,1.0,12.5
551,1.47642140809e-12,3.54125868606e-15,2.46340876374e-11,1.0455938247e-15,6.64865833973e-13,9.14406739542e-16,2.53475608574e-11,2.14128725584e-12,4.45567280333e-15,4.99816421007e-11,1.0,12.5
552,1.46658555736e-12,3.59911888417e-15,2.46275369334e-11,4.23964972864e-15,6.62384968637e-13,9.77402347586e-15,2.53395054694e-11,2.12897054516e-12,6.17490673414e-15,4.99670361147e-11,1.0,12.5
553,1.46281672444e-12,2.49139797115e-15,2.46259362824e-11,3.39317436923e-15,6.58235556871e-13,5.7953078542e-15,2.53282597794e-11,2.12105229385e-12,3.30390871694e-15,4.99541897017e-11,1.0,12.5
