point,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,size,ratio
566,1.38062703515e-08,2.86234482433e-09,1.54341315291e-08,9.25040705103e-09,3.87463240091e-09,5.8572199346e-09,3.61887573e-08,1.7543163769e-08,3.02600067314e-09,5.40360583675e-08,30.0,12.5
567,1.29671122721e-08,2.95192390898e-09,1.56042032521e-08,6.21921791812e-10,1.47513218527e-09,6.0899777948e-09,4.27223111465e-08,1.4303893752e-08,3.09669766176e-09,6.08110082903e-08,30.0,12.5
568,1.69696382064e-08,4.77211533757e-09,2.00281904638e-08,3.81343796878e-09,8.41645125349e-09,6.1743129699e-09,2.11456594793e-08,2.52946309957e-08,1.45099319261e-09,4.35920840919e-08,30.0,12.5
569,1.45507924532e-10,1.44346496219e-18,1.08502852448e-08,1.11451358694e-17,5.75585315081e-09,8.20921100698e-16,2.60991083199e-08,5.78493415917e-09,1.33378207959e-17,3.92870427848e-08,30.0,12.5
570,2.47739388337e-08,3.95923723641e-14,2.06546228079e-08,1.35872563247e-14,1.5164699883e-09,3.17754647173e-14,2.42816381133e-08,2.31928887634e-08,2.80877801444e-14,6.24855520429e-09,30.0,12.5
571,2.5331887097e-08,2.88263332604e-09,1.68000320417e-08,1.56640435438e-09,1.56813061648e-09,7.19769587868e-09,1.44214104667e-08,2.37400244743e-08,4.36508464834e-09,3.57243733032e-10,30.0,12.5
572,2.37750532421e-08,2.8473445353e-09,7.42977846406e-09,1.46367319025e-09,3.03118153624e-09,1.35125400885e-09,1.59769608147e-08,2.06860446719e-08,4.18344868378e-09,1.13129681957e-08,30.0,12.5
573,2.14162446876e-08,2.42197495034e-09,8.06532596764e-09,3.44088169542e-09,3.85425123122e-09,2.28392547628e-09,1.71613235554e-08,1.74694926144e-08,4.68779033825e-09,1.19501649921e-08,30.0,12.5
574,2.50072673736e-08,3.93818375959e-09,1.86146871116e-08,3.14784875136e-09,4.24778744481e-09,1.74185221917e-08,5.52261520855e-10,2.0688776701e-08,1.34790244963e-08,1.54496514691e-08,30.0,12.5
575,2.5007267363e-08,3.93818371229e-09,1.86146872569e-08,3.14784886553e-09,4.24778747032e-09,1.74185220364e-08,5.52260387398e-10,2.06887767326e-08,1.34790229487e-08,1.54496507001e-08,30.0,12.5
576,2.14162447137e-08,2.42197499683e-09,8.06532610239e-09,3.44088169355e-09,3.85425114261e-09,2.2839254786e-09,1.71613234426e-08,1.74694925964e-08,4.68779017253e-09,1.19501648163e-08,30.0,12.5
577,2.37750532325e-08,2.84734458349e-09,7.42977839455e-09,1.46367319948e-09,3.03118149062e-09,1.35125391683e-09,1.59769607231e-08,2.06860446494e-08,4.18344859131e-09,1.13129689308e-08,30.0,12.5
578,2.53318871061e-08,2.88263331875e-09,1.68000319103e-08,1.56640433574e-09,1.56813056181e-09,7.19769674499e-09,1.44214104744e-08,2.37400244809e-08,4.36507888114e-09,3.57244160229e-10,30.0,12.5
579,2.47740340291e-08,6.54304996927e-17,2.06545765833e-08,6.05235447973e-17,1.51648930883e-09,1.91189784621e-15,2.42815852623e-08,2.31929024891e-08,5.26601572742e-16,6.24857723789e-09,30.0,12.5
580,1.16059496732e-08,1.35628397202e-17,1.20167406851e-08,1.07384757211e-17,6.36386893763e-09,5.99008842913e-16,1.10790775988e-08,1.80297363238e-08,1.90332523892e-14,2.09671526071e-08,30.0,12.5
581,6.61558860633e-09,1.63802835507e-10,1.39022483808e-08,1.03191129677e-09,7.16673490878e-09,2.55114726654e-09,7.19651452007e-09,1.38433763574e-08,2.39313284234e-09,1.87815884774e-08,30.0,12.5
582,6.92171462201e-09,3.54394708537e-09,1.10167825998e-08,1.60933867444e-09,9.83849627917e-09,3.18618682957e-09,1.10970217991e-08,1.68098429428e-08,6.72260396706e-09,1.98672030857e-08,30.0,12.5
583,6.79649898924e-09,7.78576583648e-10,1.13996196426e-08,1.28267105356e-09,6.30440307e-09,1.35540954581e-08,8.09992081455e-09,1.31502599068e-08,1.43385820462e-08,1.72737938868e-08,30.0,12.5
584,5.37931820525e-09,4.14251390741e-12,9.57122395247e-09,4.29041393804e-10,8.22482957178e-09,1.0537948543e-08,1.12281189309e-08,1.36788760197e-08,1.05685378021e-08,1.86115568587e-08,30.0,12.5
585,5.3793181925e-09,4.14249259709e-12,9.5712239048e-09,4.29041398727e-10,8.22482951615e-09,1.05379482134e-08,1.12281186603e-08,1.36788759688e-08,1.05685378852e-08,1.8611556326e-08,30.0,12.5
586,6.79649898679e-09,7.78576598434e-10,1.13996196367e-08,1.28267108304e-09,6.30440302461e-09,1.35540952292e-08,8.09992059649e-09,1.31502599166e-08,1.43385824065e-08,1.7273794474e-08,30.0,12.5
587,6.92171460302e-09,3.54394707491e-09,1.10167826696e-08,1.60933873569e-09,9.83849624794e-09,3.18618657497e-09,1.10970223552e-08,1.68098429329e-08,6.72260411105e-09,1.98672026519e-08,30.0,12.5
588,6.61558861948e-09,1.63802832685e-10,1.3902248456e-08,1.03191126043e-09,7.1667348514e-09,2.5511469574e-09,7.19651423068e-09,1.38433763185e-08,2.39313071836e-09,1.8781588658e-08,30.0,12.5
589,1.16059497513e-08,1.84679925315e-18,1.20167407437e-08,1.47154671001e-18,6.36386812803e-09,4.68777540223e-16,1.10790523164e-08,1.80297361417e-08,1.02177527093e-16,2.09671527264e-08,30.0,12.5
590,5.40083936396e-16,1.83890455285e-17,6.6547150317e-08,1.47967637962e-16,2.00317819935e-17,2.21456412508e-18,6.65471503808e-08,3.28480330306e-13,6.44733601525e-17,1.33794876707e-07,30.0,12.5
591,1.11882966789e-15,2.09072468425e-16,6.65471507374e-08,4.86578409413e-16,2.06388815035e-16,9.66842258902e-16,6.65471498559e-08,3.27660991529e-13,9.73999475652e-16,1.33794876707e-07,30.0,12.5
592,5.82443712334e-16,3.15631880641e-16,6.65471500305e-08,1.02960014512e-15,9.64896890781e-17,6.58566023129e-16,6.65471508365e-08,3.28510651406e-13,1.27479742575e-15,1.33794876707e-07,30.0,12.5
593,1.37948563504e-16,2.17181114261e-16,6.65471497985e-08,4.74934540903e-16,2.68319501096e-16,7.09039872576e-16,6.65471496802e-08,3.28104185133e-13,2.48036659198e-16,1.33794876707e-07,30.0,12.5
594,7.09454647289e-16,3.19826912538e-16,6.65471494138e-08,3.61802853174e-16,1.17667684975e-16,1.8177240525e-16,6.65471492946e-08,3.28296757709e-13,1.95789155113e-15,1.33794876707e-07,30.0,12.5
595,8.98428182407e-16,1.39171409306e-16,6.65471497206e-08,9.95386571317e-17,1.47964584813e-16,3.06561024932e-16,6.65471499595e-08,3.2879983318e-13,1.4189098937e-15,1.33794876707e-07,30.0,12.5
596,2.5573494227e-16,1.29288765072e-16,6.65471501304e-08,3.10143734585e-16,2.96517234709e-16,1.04583840997e-15,6.65471492262e-08,3.27665934351e-13,1.02313013126e-16,1.33794876707e-07,30.0,12.5
597,5.26233861336e-16,8.51827790923e-17,6.65471501907e-08,5.46850792734e-17,9.88175939948e-17,3.23061872392e-17,6.65471500808e-08,3.27897729991e-13,1.90420211521e-15,1.33794876707e-07,30.0,12.5
598,1.2203790442e-15,3.0912688973e-16,6.65471500691e-08,4.50523291272e-16,2.71565356036e-17,3.67274815176e-16,6.65471493652e-08,3.27447946012e-13,6.04235171855e-16,1.33794876707e-07,30.0,12.5
599,1.75017418618e-17,2.69177622231e-17,6.65471512736e-08,1.65234058507e-16,3.52472258811e-16,2.8775809855e-16,6.65471496367e-08,3.28042740776e-13,8.82362653227e-18,1.33794876707e-07,30.0,12.5
600,3.98973123704e-11,3.57553514708e-15,5.5214181146e-09,6.79805861413e-16,2.41607312519e-10,5.66867548328e-15,1.11743992358e-08,6.5045998571e-11,1.21349031638e-13,1.67672773599e-08,30.0,15.0
601,2.03149757564e-10,6.48412789193e-10,7.75793543207e-09,2.41344470813e-10,8.69767744545e-10,1.72704316447e-09,7.10846602018e-09,1.33267144066e-09,2.38138235141e-09,1.48783988337e-08,30.0,15.0
602,1.83625858499e-10,2.38183904224e-09,6.92731699244e-09,7.74359252013e-11,8.61582383332e-11,4.53437003189e-09,1.4135817688e-08,5.58427321332e-10,6.92076532996e-09,2.11199720755e-08,30.0,15.0
603,2.31336319758e-10,1.97155239206e-09,5.20071081314e-09,5.03236517183e-12,8.49339391411e-11,1.30542331331e-09,1.04799078142e-08,4.17392516889e-10,3.25927388821e-09,1.57106169202e-08,30.0,15.0
604,1.20340600455e-10,4.05119975547e-09,7.08022161094e-09,1.35185047955e-10,1.26711305369e-10,5.01992016903e-09,5.98849670955e-09,2.38728643337e-10,9.63748042715e-10,1.324378044e-08,30.0,15.0
605,1.20340946031e-10,4.05119976661e-09,7.08022165306e-09,1.35184611017e-10,1.26711349151e-10,5.01992024581e-09,5.9884971219e-09,2.38729453613e-10,9.63748137376e-10,1.3243780275e-08,30.0,15.0
606,2.31334942369e-10,1.97155238373e-09,5.20071080642e-09,5.03225398172e-12,8.49339506637e-11,1.30542330952e-09,1.0479908437e-08,4.17396049443e-10,3.25927376236e-09,1.57106169414e-08,30.0,15.0
607,1.83625647514e-10,2.38183905558e-09,6.9273169652e-09,7.7435868617e-11,8.61583339551e-11,4.5343700325e-09,1.41358173409e-08,5.58425314912e-10,6.92076509067e-09,2.11199719967e-08,30.0,15.0
608,2.03147188198e-10,6.4841278506e-10,7.75793538117e-09,2.41344706881e-10,8.69767611625e-10,1.72704344964e-09,7.10846646294e-09,1.33267410055e-09,2.38140319845e-09,1.48783989264e-08,30.0,15.0
609,3.98962111956e-11,1.23979660466e-17,5.52141813998e-09,2.46138520353e-16,2.41607405413e-10,3.48198734027e-17,1.11742431688e-08,6.50460747163e-11,8.88444652549e-17,1.67672773823e-08,30.0,15.0
610,8.16786902319e-09,3.48216489952e-15,3.75449671206e-09,1.10381672899e-16,1.03681031852e-09,6.0701077578e-15,2.50469551584e-09,8.95288314146e-09,1.10291203271e-13,3.04913566239e-09,30.0,15.0
611,4.18264363112e-09,3.49322322829e-09,1.23277442739e-09,6.82147697197e-10,6.83332243293e-10,1.16625466272e-10,1.03762717575e-08,4.61045351275e-09,3.63934242179e-09,1.49126118391e-08,30.0,15.0
612,2.42935549832e-09,3.41098520334e-10,5.71542125236e-09,9.85958478007e-10,4.29920855523e-10,6.00069180734e-09,5.93862917493e-09,2.58446609375e-09,5.65623180009e-09,1.49535658709e-08,30.0,15.0
613,1.18622953387e-09,1.68312669811e-09,3.44981684232e-09,3.43271930002e-10,9.58697677837e-10,7.59433106415e-10,6.02326963491e-09,1.86984443033e-09,8.83151672881e-10,1.27711141507e-08,30.0,15.0
614,6.63762812291e-09,1.71444972153e-09,3.18950889143e-09,1.18336396805e-10,2.2961361899e-09,3.97837059776e-09,7.2132995656e-10,4.08299284928e-09,5.71350248995e-09,8.79854276705e-10,30.0,15.0
615,6.63762811914e-09,1.71444967493e-09,3.18950858246e-09,1.18336442696e-10,2.29613604058e-09,3.97837059284e-09,7.21330660258e-10,4.08299290219e-09,5.71350221442e-09,8.79854765808e-10,30.0,15.0
616,1.18622946163e-09,1.68312674629e-09,3.4498171173e-09,3.4327195507e-10,9.58697837984e-10,7.5943313919e-10,6.02326983085e-09,1.86984466625e-09,8.83151646785e-10,1.2771113969e-08,30.0,15.0
617,2.42935540121e-09,3.4109842803e-10,5.7154212129e-09,9.85958543842e-10,4.29920879339e-10,6.00069196922e-09,5.93862973209e-09,2.58446604868e-09,5.65623226063e-09,1.49535657407e-08,30.0,15.0
618,4.18264368168e-09,3.49322319204e-09,1.23277447529e-09,6.82147855082e-10,6.83332254091e-10,1.1662557229e-10,1.03762720319e-08,4.61045364649e-09,3.63936126651e-09,1.49126117222e-08,30.0,15.0
619,8.16786933084e-09,5.76089085455e-17,3.75449666213e-09,1.70321633191e-16,1.03681043453e-09,1.4556882946e-15,2.50483826738e-09,8.95288322079e-09,2.12655123238e-16,3.04913564485e-09,30.0,15.0
620,3.11512547014e-09,2.53534626765e-15,1.09308135424e-08,4.24070399002e-17,7.34919825627e-10,5.68581222621e-15,1.29475799289e-08,2.34333244588e-09,1.0074172068e-13,2.78231395148e-08,30.0,15.0
621,2.28485926892e-09,5.01863512304e-09,1.85483873064e-08,1.48067177773e-09,2.96735012261e-10,2.17799287013e-08,2.29709262246e-10,2.52886810951e-09,1.68214164658e-08,2.27525194585e-08,30.0,15.0
622,4.0168129084e-09,2.02133789744e-09,2.36077042234e-08,9.50012320675e-10,1.99234949357e-09,4.71946067139e-09,2.42936163853e-08,5.94843895767e-09,2.74878571762e-09,3.21278015768e-09,30.0,15.0
623,5.9434173303e-09,1.26371029148e-10,2.28983766006e-08,1.17069179316e-09,2.62192250897e-09,1.86439087595e-08,1.51551035768e-08,8.5337852873e-09,1.8525563128e-08,1.16689872819e-08,30.0,15.0
624,2.88233498602e-09,1.36607854144e-10,1.74054694822e-08,9.14463239643e-10,2.31864473832e-09,1.08608052886e-08,1.94034194356e-08,5.14858078732e-09,1.10627818918e-08,4.08670559196e-08,30.0,15.0
625,2.88233495956e-09,1.36607797046e-10,1.74054693835e-08,9.14463234724e-10,2.31864469721e-09,1.08608052909e-08,1.94034189941e-08,5.14858077871e-09,1.10627819478e-08,4.08670558126e-08,30.0,15.0
626,5.94341723426e-09,1.26371057933e-10,2.28983765014e-08,1.1706917633e-09,2.62192245353e-09,1.86439086096e-08,1.51551041974e-08,8.53378525781e-09,1.85255633349e-08,1.166898719e-08,30.0,15.0
627,4.01681284718e-09,2.02133789222e-09,2.36077041234e-08,9.50012374304e-10,1.99234952019e-09,4.71946041747e-09,2.42936166319e-08,5.94843893512e-09,2.74878561548e-09,3.21277994766e-09,30.0,15.0
628,2.28485915589e-09,5.01863515919e-09,1.85483870276e-08,1.48067175798e-09,2.96735027214e-10,2.1779928583e-08,2.29708825032e-10,2.52886820065e-09,1.68213998668e-08,2.27525183881e-08,30.0,15.0
629,3.11512536058e-09,4.51535764852e-17,1.09308135978e-08,1.15228451777e-17,7.34919761864e-10,7.24588920392e-16,1.29474466485e-08,2.3433324183e-09,3.55973844845e-16,2.78231395419e-08,30.0,15.0
630,6.48613709137e-09,1.78744162358e-15,2.24369542783e-08,2.48936418744e-17,7.48519598892e-09,5.97930106057e-15,3.19632378866e-08,1.40774104839e-08,8.83422666341e-14,5.84526975273e-08,30.0,15.0
631,1.18619447714e-08,3.85718410964e-09,7.13916735944e-09,5.86599480929e-09,2.6094804854e-09,1.39965632226e-08,2.21112870499e-09,1.45799490739e-08,1.78996761623e-08,1.34487449808e-08,30.0,15.0
632,1.18912205874e-08,6.49929253764e-09,3.73695306615e-09,6.59113203393e-09,3.26428101926e-10,9.62329952159e-09,4.17018204744e-09,1.22760075716e-08,1.61114447532e-08,3.70502212266e-09,30.0,15.0
633,8.82024459679e-09,3.11605564224e-09,5.43168588003e-09,3.80031828758e-09,1.41165778317e-10,6.92628967333e-09,2.41545497109e-09,9.00497264564e-09,3.83879432743e-09,3.70714635209e-09,30.0,15.0
634,1.13677626349e-08,5.38417950228e-09,4.15330768881e-09,1.80321164505e-10,4.0454905973e-09,1.06321697135e-09,1.29779969586e-08,1.55035351576e-08,4.29408321669e-09,1.30507434806e-08,30.0,15.0
635,1.13677626079e-08,5.38417956423e-09,4.15330772168e-09,1.8032115754e-10,4.04549057828e-09,1.06321690823e-09,1.2977995822e-08,1.55035350893e-08,4.29408300579e-09,1.30507435027e-08,30.0,15.0
636,8.82024461334e-09,3.11605563816e-09,5.43168584957e-09,3.80031828885e-09,1.41165738628e-10,6.92628966901e-09,2.41545566561e-09,9.00497263326e-09,3.83879432469e-09,3.70714632548e-09,30.0,15.0
637,1.18912205595e-08,6.49929252237e-09,3.7369530172e-09,6.59113199934e-09,3.26428219562e-10,9.6232995991e-09,4.17018249666e-09,1.22760075148e-08,1.61114446378e-08,3.70502224827e-09,30.0,15.0
638,1.18619448017e-08,3.85718410331e-09,7.13916739408e-09,5.865994741e-09,2.60948050089e-09,1.39965634737e-08,2.21112799997e-09,1.45799491002e-08,1.78996619721e-08,1.34487442068e-08,30.0,15.0
639,6.4861375098e-09,4.01819042388e-17,2.24369543521e-08,2.14442979737e-17,7.48519596086e-09,1.25020109436e-15,3.19631190303e-08,1.40774105943e-08,1.88048824855e-15,5.84526975589e-08,30.0,15.0
640,9.85562928548e-10,1.26694902653e-15,2.06404811682e-09,7.4516170348e-17,2.62849524985e-09,8.93717405424e-15,1.66302135746e-08,3.41511835179e-09,7.94503369334e-14,1.68375264861e-08,30.0,15.0
641,2.40716572789e-09,1.0678812942e-09,2.44913873726e-09,9.94173345564e-10,1.03082677205e-09,1.64222912082e-09,1.51234211718e-08,3.26162666564e-09,2.72694121556e-09,1.57716425935e-08,30.0,15.0
642,7.45966843538e-09,2.22932982855e-11,5.62867276289e-09,2.24267496154e-09,3.0790007294e-09,6.77669110219e-09,1.99887604787e-08,1.03926658884e-08,6.80345842819e-09,2.38293968482e-08,30.0,15.0
643,3.13937159683e-09,6.02642003428e-10,6.79117076437e-09,2.76877698155e-09,5.17899679695e-10,4.19486549627e-09,2.00353317245e-08,3.49466513367e-09,4.77926221547e-09,2.50626938891e-08,30.0,15.0
644,2.32008391845e-09,1.4055063035e-09,2.44810091392e-09,1.4501057093e-09,2.28123534781e-09,8.3938447296e-10,1.61324604386e-08,4.44195207062e-09,2.23827546234e-09,1.68554027782e-08,30.0,15.0
645,2.32008408711e-09,1.40550637451e-09,2.44810098167e-09,1.45010575336e-09,2.28123534746e-09,8.39384323715e-10,1.61324591126e-08,4.44195225543e-09,2.23827570857e-09,1.68554027944e-08,30.0,15.0
646,3.13937164409e-09,6.02642067658e-10,6.79117054663e-09,2.76877697957e-09,5.17899582911e-10,4.1948656298e-09,2.00353307353e-08,3.49466498093e-09,4.77926230807e-09,2.50626936727e-08,30.0,15.0
647,7.45966833216e-09,2.22932186255e-11,5.62867279287e-09,2.24267495967e-09,3.0790006958e-09,6.77669059932e-09,1.99887602962e-08,1.03926659934e-08,6.80345801192e-09,2.38293963062e-08,30.0,15.0
648,2.40716568252e-09,1.06788131928e-09,2.44913881412e-09,9.94173443293e-10,1.03082674555e-09,1.64222946633e-09,1.51234208633e-08,3.26162671331e-09,2.7269531931e-09,1.57716429369e-08,30.0,15.0
649,9.85563983084e-10,2.7881268062e-18,2.06404828939e-09,1.4300492621e-16,2.62849498331e-09,1.27821389707e-15,1.66301160207e-08,3.41511862011e-09,8.0372353552e-16,1.6837526574e-08,30.0,15.0
650,5.36815232026e-09,5.55770294721e-16,5.91746448045e-09,2.01223066577e-16,8.87222209822e-10,1.10016141058e-14,1.07140309457e-08,6.17256272717e-09,6.5213937409e-14,5.10193744161e-09,30.0,15.0
651,4.88041473552e-09,2.22063525217e-09,3.5187314728e-09,2.07535326541e-09,2.79626688356e-11,1.54732133217e-09,8.35341826321e-09,4.78611525056e-09,6.99950698468e-10,1.20756775951e-08,30.0,15.0
652,3.23456791131e-09,2.23716063023e-10,5.09303548745e-09,9.19170963295e-11,1.7760409587e-10,2.216902584e-09,1.21801020645e-08,3.00252040598e-09,2.0127423354e-09,1.75430364717e-08,30.0,15.0
653,4.53046431581e-09,9.41068209609e-10,3.51683240638e-09,8.75708904046e-10,3.39285369634e-10,1.97818744387e-09,1.12250376999e-08,4.13032211884e-09,1.06212685929e-09,1.49995441503e-08,30.0,15.0
654,5.6540540327e-09,3.13722409155e-10,5.4404597841e-09,2.46435826778e-10,2.82644135939e-09,2.05043060852e-09,9.84516601681e-09,8.41729028071e-09,2.39131281072e-09,1.56042495296e-08,30.0,15.0
655,5.65405408635e-09,3.13722450912e-10,5.44045976569e-09,2.46435797666e-10,2.82644131347e-09,2.05043051268e-09,9.84516565491e-09,8.41729022583e-09,2.39131276925e-09,1.56042504115e-08,30.0,15.0
656,4.53046426519e-09,9.41068229699e-10,3.51683245169e-09,8.75708881248e-10,3.3928540025e-10,1.97818756881e-09,1.12250377748e-08,4.13032228781e-09,1.06212702728e-09,1.49995435094e-08,30.0,15.0
657,3.23456794363e-09,2.23716074255e-10,5.09303548597e-09,9.19170427748e-11,1.77604118922e-10,2.21690284286e-09,1.21801017772e-08,3.00252045268e-09,2.01274221426e-09,1.754303626e-08,30.0,15.0
658,4.88041474393e-09,2.22063534252e-09,3.51873153702e-09,2.07535326498e-09,2.79625919461e-11,1.54732136686e-09,8.35341818357e-09,4.78611528361e-09,6.99960471436e-10,1.20756765269e-08,30.0,15.0
659,5.36815231651e-09,2.81583354264e-17,5.9174644655e-09,4.17389310518e-17,8.87222089256e-10,1.23918070507e-15,1.07139542609e-08,6.17256271418e-09,2.46437909118e-15,5.10193744343e-09,30.0,15.0
660,1.56229489727e-08,2.75102138238e-15,2.85444255615e-10,3.32754733263e-16,2.75281179877e-09,1.18486647424e-14,2.2025233044e-09,1.83428526024e-08,5.30377604813e-14,5.30355622286e-09,30.0,15.0
661,1.09806372964e-08,7.97739924421e-10,7.47327002744e-10,1.0398454947e-09,7.72769737528e-10,2.82528280432e-09,2.57747078193e-09,1.16842960558e-08,3.61987672712e-09,5.13223501832e-09,30.0,15.0
662,1.37686062805e-08,3.65104597582e-09,3.16207682923e-09,1.70042770901e-09,1.68955851459e-09,3.17600866286e-09,7.76120517826e-09,1.54161817464e-08,6.82757812303e-09,1.42189310548e-08,30.0,15.0
663,1.14209962402e-08,4.22086310915e-09,2.03458932412e-09,1.48586543526e-09,6.93519262261e-10,5.88627611075e-10,6.85723345067e-09,1.20641008475e-08,4.82304218591e-09,1.21067374671e-08,30.0,15.0
664,1.08220317861e-08,1.9434671269e-09,2.49954981484e-09,1.31824728716e-09,2.02295194912e-09,8.03085246986e-11,7.80016681e-09,1.27798081489e-08,2.00598462137e-09,1.36165945165e-08,30.0,15.0
665,1.08220318471e-08,1.94346713216e-09,2.49954982419e-09,1.31824727306e-09,2.0229519433e-09,8.03093840497e-11,7.80016797401e-09,1.27798081602e-08,2.00598360716e-09,1.36165938564e-08,30.0,15.0
666,1.14209962563e-08,4.22086313969e-09,2.03458933237e-09,1.48586542969e-09,6.93519264348e-10,5.88627787767e-10,6.85723405639e-09,1.20641008322e-08,4.82304218979e-09,1.21067373379e-08,30.0,15.0
667,1.37686063539e-08,3.6510459947e-09,3.16207681314e-09,1.70042774947e-09,1.68955854927e-09,3.17600884699e-09,7.76120501003e-09,1.54161817339e-08,6.82757801702e-09,1.4218931185e-08,30.0,15.0
668,1.09806372888e-08,7.9773991879e-10,7.47327010008e-10,1.03984549427e-09,7.72769702466e-10,2.82528296029e-09,2.57747192383e-09,1.1684296046e-08,3.61988357001e-09,5.1322353624e-09,30.0,15.0
669,1.5622954331e-08,9.285930332e-19,2.85442703249e-10,4.0752648819e-18,2.75281050885e-09,1.13659853009e-15,2.20247014982e-09,1.83428537717e-08,5.54850402477e-16,5.30355698775e-09,30.0,15.0
670,6.2441721116e-09,1.86719024446e-15,2.5371816458e-08,4.64939422368e-16,4.48027184426e-10,8.44414415699e-16,8.53263171083e-09,6.62471124391e-09,2.83660863897e-14,1.98951051879e-08,30.0,15.0
671,6.40089928331e-09,1.1472000771e-09,2.59243277276e-08,8.1753993674e-10,6.42690595793e-10,5.14570700057e-09,5.05863061764e-09,5.73122500515e-09,4.03173464726e-09,2.39068486196e-08,30.0,15.0
672,6.88286551983e-09,6.99038854791e-10,2.81680238921e-08,1.02488067152e-09,7.85077188099e-11,1.1540698816e-09,7.19439151167e-09,6.7455256568e-09,1.8556239864e-09,3.83756799822e-08,30.0,15.0
673,6.00705559098e-09,1.01937010459e-09,2.6287685521e-08,1.61179530669e-10,2.94270870708e-10,2.23161754248e-10,5.41292345306e-09,5.64630176298e-09,1.25183196009e-09,3.47529934851e-08,30.0,15.0
674,5.07306515647e-09,1.00958226956e-10,2.35932124335e-08,8.35651831303e-10,1.12383703928e-09,1.91663610904e-09,3.2846609511e-09,3.89946285124e-09,1.84367633272e-09,2.33519480717e-08,30.0,15.0
675,5.07306517288e-09,1.00958225865e-10,2.35932124168e-08,8.35651874422e-10,1.12383707651e-09,1.91663633194e-09,3.2846611533e-09,3.89946282345e-09,1.84367647991e-09,2.33519482825e-08,30.0,15.0
676,6.00705561758e-09,1.01937002691e-09,2.62876853441e-08,1.61179500231e-10,2.94270813646e-10,2.23161602047e-10,5.41292320993e-09,5.64630171008e-09,1.25183229557e-09,3.47529927371e-08,30.0,15.0
677,6.88286557313e-09,6.9903886736e-10,2.81680239981e-08,1.02488063368e-09,7.85076933019e-11,1.15406958991e-09,7.19439155252e-09,6.74552564458e-09,1.85562420966e-09,3.83756804562e-08,30.0,15.0
678,6.40089933798e-09,1.14720013299e-09,2.59243274994e-08,8.1753994913e-10,6.42690621178e-10,5.14570659666e-09,5.0586301365e-09,5.73122500194e-09,4.03173908467e-09,2.39068486587e-08,30.0,15.0
679,6.24417841449e-09,3.40664093168e-17,2.53718182445e-08,1.80482551909e-17,4.48025446921e-10,1.22332730308e-15,8.53266948356e-09,6.62471255871e-09,1.24797235324e-17,1.98951060612e-08,30.0,15.0
680,5.07238712577e-09,4.7464104104e-16,2.42378828389e-09,3.142770262e-17,4.98537011984e-09,9.72944913661e-17,1.7459310537e-08,3.92421366475e-11,1.80896091135e-14,1.81607014105e-08,30.0,15.0
681,6.43791428353e-09,1.01260320708e-10,5.96368930828e-11,3.70428701745e-11,4.55921888629e-09,3.56855213583e-09,7.57336085971e-09,1.75557763192e-09,3.47499111304e-09,5.76677607878e-09,30.0,15.0
682,6.97815257164e-09,3.95316746089e-10,6.71813730832e-10,7.02415647782e-11,5.42416124343e-09,1.05708752585e-09,1.74608520661e-08,1.4315029791e-09,1.46970563354e-09,1.6221912825e-08,30.0,15.0
683,6.53425437317e-09,1.02211705873e-10,1.84433908282e-11,4.42783339704e-11,4.64659748661e-09,3.32361848712e-09,1.10364502079e-08,1.75263659474e-09,3.23032466553e-09,9.19261704426e-09,30.0,15.0
684,5.36492331362e-09,4.7464108427e-10,1.01795051079e-10,1.65355985348e-10,4.40705145493e-09,5.71117374048e-09,1.6177298268e-08,8.15216063151e-10,5.23257789144e-09,1.44489553971e-08,30.0,15.0
685,5.36492334662e-09,4.74641076139e-10,1.01795062903e-10,1.65356023266e-10,4.40705145295e-09,5.71117407897e-09,1.61772982057e-08,8.15216049192e-10,5.23257822072e-09,1.44489550285e-08,30.0,15.0
686,6.53425437061e-09,1.0221169609e-10,1.84433985532e-11,4.4278335525e-11,4.64659745926e-09,3.32361836545e-09,1.10364502322e-08,1.75263659667e-09,3.23032424728e-09,9.19261779045e-09,30.0,15.0
687,6.97815259042e-09,3.95316727673e-10,6.71813718143e-10,7.0241551909e-11,5.42416129556e-09,1.05708714993e-09,1.74608524069e-08,1.43150299888e-09,1.4697060391e-09,1.62219135993e-08,30.0,15.0
688,6.43791430048e-09,1.01260330835e-10,5.96369022298e-11,3.70428615374e-11,4.55921888971e-09,3.56855239293e-09,7.57336110623e-09,1.75557762507e-09,3.47499358034e-09,5.76677534243e-09,30.0,15.0
689,5.07238703516e-09,5.76253028872e-18,2.42378830213e-09,2.27113036721e-18,4.98536948895e-09,1.27227285889e-15,1.74592861859e-08,3.92419619083e-11,1.10669351576e-15,1.81607015138e-08,30.0,15.0
690,7.87002485389e-17,7.7254835282e-17,9.60616819416e-08,1.06206686673e-16,1.24897439208e-17,9.6153785339e-18,9.60616810309e-08,3.28338768496e-13,2.73516531236e-16,1.93173723052e-07,30.0,15.0
691,4.0681557845e-16,8.29978363825e-17,9.60616815654e-08,8.67050207397e-16,1.76866464026e-16,1.44776727075e-15,9.60616806644e-08,3.27648439874e-13,9.7259646512e-17,1.93173723052e-07,30.0,15.0
